"zcta","tot_pop","white","black","alaskan_native","asian","pacific_islan","other","mixed_race"
"18246",334,334,0,0,0,0,0,0
"18248",634,540,31,0,55,0,8,0
"18249",3676,3572,0,0,63,0,4,74
"18250",2981,2829,0,0,0,0,14,276
"18251",13,13,0,0,0,0,0,0
"18252",10720,10358,45,6,0,0,76,470
"18254",1175,923,72,0,0,0,0,360
"18255",4411,4295,45,19,0,0,0,104
"18256",368,368,0,0,0,0,0,0
"18301",29694,18377,7250,167,738,33,1254,3750
"18302",17499,11813,2837,12,475,14,800,3096
"18321",1642,1580,0,0,24,0,0,76
"18322",3020,2807,41,13,57,0,0,204
"18323",95,95,0,0,0,0,0,0
"18324",9249,5268,2578,8,141,15,357,1764
"18325",2684,1949,0,0,0,0,0,1470
"18326",3041,2233,757,28,23,0,0,0
"18327",577,522,20,0,31,0,0,8
"18328",7466,7066,32,0,60,15,66,454
"18330",8635,7375,711,0,93,0,10,892
"18331",628,627,0,0,0,0,0,2
"18332",3309,2268,700,0,63,0,108,340
"18333",729,729,0,0,0,0,0,0
"18334",4471,3398,473,34,79,0,312,350
"18335",788,641,91,1,32,0,23,0
"18336",3800,3468,34,0,238,0,10,100
"18337",14192,12860,348,27,92,0,498,734
"18340",211,211,0,0,0,0,0,0
"18342",473,313,0,0,160,0,0,0
"18343",4010,3484,151,0,116,0,156,206
"18344",3780,3094,506,0,69,0,44,134
"18346",2322,1880,179,7,42,0,43,342
"18347",2932,2932,0,0,0,0,0,0
"18349",228,96,132,0,0,0,0,0
"18350",927,806,0,0,121,0,0,0
"18351",549,494,2,0,0,0,2,102
"18352",940,894,0,0,0,0,46,0
"18353",12806,11592,590,0,360,0,96,336
"18354",1201,1074,60,0,67,0,0,0
"18355",1163,1063,47,0,47,0,0,12
"18356",58,58,0,0,0,0,0,0
"18357",107,107,0,0,0,0,0,0
"18360",27759,21547,3280,178,899,0,1090,1530
"18370",1600,1418,166,0,0,0,0,32
"18371",670,485,111,0,0,0,0,148
"18372",2926,2242,314,0,0,0,111,518
"18403",6768,6686,2,0,33,0,38,18
"18405",2712,2658,0,0,2,0,34,36
"18407",13629,12860,55,10,202,24,78,800
"18411",21312,19786,377,14,642,0,42,902
"18413",189,189,0,0,0,0,0,0
"18414",5461,5283,29,1,76,0,2,140
"18415",1491,1364,0,0,11,0,0,232
"18417",1014,989,0,0,2,0,6,34
"18419",4632,4155,151,5,28,0,12,562
"18420",41,41,0,0,0,0,0,0
"18421",4289,4089,76,0,23,0,15,172
"18424",5148,4984,62,0,10,0,40,104
"18425",1059,1057,0,0,0,0,0,4
"18426",4091,3825,0,8,57,0,7,388
"18427",108,108,0,0,0,0,0,0
"18428",11668,10532,326,80,117,0,153,920
"18430",0,0,0,0,0,0,0,0
"18431",12133,11828,34,0,62,0,9,400
"18433",6128,5819,78,0,14,0,4,426
"18434",3772,3326,0,0,71,0,0,750
"18435",878,751,0,0,0,0,121,12
"18436",12960,12556,159,0,61,0,25,318
"18437",214,212,0,0,2,0,0,0
"18438",1148,1109,0,0,12,0,0,54
"18439",526,510,7,8,0,0,0,2
"18441",385,385,0,0,0,0,0,0
"18443",269,269,0,0,0,0,0,0
"18444",13938,13580,131,0,55,0,61,222
"18445",2493,2271,33,0,80,8,23,156
"18446",3048,2906,15,3,8,0,14,204
"18447",10503,10119,61,0,238,0,0,170
"18451",739,730,0,0,0,0,0,18
"18452",4909,4900,0,9,0,0,0,0
"18453",1073,1017,0,0,10,0,0,92
"18454",65,60,0,0,0,0,0,10
"18455",134,134,0,0,0,0,0,0
"18456",474,469,5,0,0,0,0,0
"18457",140,124,0,0,0,0,0,32
"18458",2968,2874,0,0,14,0,0,160
"18459",58,58,0,0,0,0,0,0
"18460",89,89,0,0,0,0,0,0
"18461",269,269,0,0,0,0,0,0
"18462",414,405,0,0,3,0,0,12
"18463",286,279,7,0,0,0,0,0
"18464",1291,1145,45,0,41,0,24,72
"18465",1208,1183,13,0,2,0,0,20
"18466",17531,10076,4146,51,570,0,1631,2114
"18469",279,264,0,0,15,0,0,0
"18470",1976,1916,0,4,14,0,0,84
"18471",722,722,0,0,0,0,0,0
"18472",7203,5409,1425,38,36,10,66,438
"18473",501,393,15,0,0,0,0,186
"18503",1197,1084,80,0,10,19,0,8
"18504",20632,18011,528,15,268,9,652,2298
"18505",21671,16270,1461,22,1534,11,591,3564
"18507",5159,4698,233,16,95,0,0,234
"18508",12368,10346,648,18,491,0,221,1288
"18509",13786,11838,843,8,387,31,199,960
"18510",13534,9932,1032,0,1442,16,338,1548
"18512",11550,10644,156,17,478,0,0,510
"18517",4807,4697,29,0,30,0,0,102
"18518",7909,7215,25,7,53,0,15,1188
"18519",4997,4551,113,4,28,0,1,600
"18602",342,266,0,0,3,0,73,0
"18603",19441,18674,131,0,13,0,232,782
"18610",5247,2564,1291,0,345,0,961,172
"18612",18761,16662,1468,89,146,0,123,546
"18614",1937,1869,8,9,1,0,2,96
"18615",1966,1909,4,0,10,0,2,82
"18616",734,721,0,0,0,2,5,12
"18617",1813,1447,217,5,7,0,63,148
"18618",3684,3610,18,0,30,0,6,40
"18619",239,238,1,0,0,0,0,0
"18621",6261,5414,546,21,8,7,84,362
"18622",193,193,0,0,0,0,0,0
"18623",2559,2370,16,3,0,0,33,274
"18624",389,325,0,0,39,0,0,50
"18625",437,417,0,0,0,0,0,40
"18626",519,512,7,0,0,0,0,0
"18628",199,196,0,0,0,0,0,6
"18629",1838,1758,14,2,0,0,4,120
"18630",3086,2902,11,0,17,0,12,288
"18631",973,958,0,0,0,0,15,0
"18632",655,640,0,0,0,0,0,30
"18634",13212,11416,658,45,27,32,471,1126
"18635",3790,3673,91,0,12,0,4,20
"18636",1343,1248,0,0,64,0,0,62
"18640",16917,15134,983,25,101,0,161,1026
"18641",7010,6366,193,36,57,0,2,712
"18642",3862,3822,40,0,0,0,0,0
"18643",13049,12593,47,0,41,0,214,308
"18644",7715,7562,73,12,0,17,0,102
"18651",8987,8058,572,0,22,0,91,488
"18653",200,200,0,0,0,0,0,0
"18655",5441,5212,12,0,19,0,8,380
"18656",2472,2432,6,0,4,0,0,60
"18657",11575,10823,288,19,77,0,37,662
"18660",3645,3607,7,6,0,0,4,42
"18661",5055,4809,31,0,12,0,73,260
"18701",3459,2694,427,0,87,23,41,374
"18702",40105,27858,5087,141,1123,48,3250,5196
"18704",30181,27112,1564,31,205,2,297,1940
"18705",14425,11732,758,18,135,0,1344,876
"18706",15861,14226,281,5,274,0,50,2050
"18707",15891,14886,33,7,670,0,23,544
"18708",8056,7505,100,22,268,0,1,320
"18709",2892,2732,89,0,0,0,13,116
"18801",8254,7959,33,0,37,0,57,336
"18810",5707,5409,10,2,76,51,55,208
"18812",1640,1609,0,5,1,0,0,50
"18814",205,198,0,1,0,0,0,12
"18816",101,80,9,0,0,0,0,24
"18817",305,303,0,0,2,0,0,0
"18818",1178,1120,3,0,4,0,0,102
"18821",1203,1138,18,0,35,0,0,24
"18822",3096,3063,3,0,1,0,2,54
"18823",194,191,0,0,0,3,0,0
"18824",1487,1465,5,0,0,0,0,34
"18825",69,60,0,0,8,0,0,2
"18826",1289,1268,0,0,7,0,0,28
"18828",337,326,0,0,0,0,0,22
"18829",656,650,0,0,2,0,0,8
"18830",566,565,0,0,0,0,0,2
"18831",1023,940,4,0,27,0,21,62
"18832",1944,1922,0,0,1,0,0,42
"18833",1902,1874,0,0,1,0,0,54
"18834",3508,3447,11,0,0,0,12,76
"18837",2899,2821,10,2,5,0,0,122
"18840",10756,10157,151,11,127,0,99,422
"18842",209,201,0,0,8,0,0,0
"18843",185,150,35,0,0,0,0,0
"18844",1944,1911,14,0,7,0,0,24
"18845",345,337,0,0,5,0,0,6
"18846",951,934,0,0,0,0,0,34
"18847",6011,5911,21,0,28,0,3,96
"18848",8703,8353,150,0,9,0,75,232
"18850",1965,1899,6,4,13,3,0,80
"18851",624,601,0,0,5,0,1,34
"18853",4332,4215,0,4,12,2,24,150
"18854",1715,1691,1,4,9,0,0,20
"18901",27875,25489,496,36,616,0,98,2280
"18902",21625,19421,140,0,1049,26,152,1674
"18912",10,10,0,0,0,0,0,0
"18913",42,42,0,0,0,0,0,0
"18914",21888,19230,823,0,1457,0,19,718
"18915",744,587,0,0,157,0,0,0
"18917",2110,1739,74,5,92,0,107,186
"18920",205,185,0,0,0,0,0,40
"18923",1235,1235,0,0,0,0,0,0
"18925",6825,5901,78,0,550,0,141,310
"18929",10136,9204,27,0,496,0,73,672
"18930",2454,2430,0,0,11,0,0,26
"18932",311,296,0,0,15,0,0,0
"18935",20,20,0,0,0,0,0,0
"18936",0,0,0,0,0,0,0,0
"18938",13560,12482,99,16,453,0,49,922
"18940",29164,24755,732,88,2250,0,34,2610
"18942",2805,2578,0,0,7,0,150,140
"18944",26301,24157,372,7,564,0,184,2034
"18947",6356,5949,5,0,162,0,148,184
"18950",204,179,17,0,0,0,0,16
"18951",35331,32040,738,0,651,0,235,3334
"18954",11456,8106,146,25,281,0,2724,348
"18955",1414,1316,71,0,0,0,5,44
"18960",11484,10178,106,0,143,0,845,424
"18962",361,308,16,0,20,0,5,24
"18964",14307,12313,189,19,1372,0,269,290
"18966",35147,33267,375,23,781,0,311,780
"18969",14930,13059,470,33,498,0,194,1352
"18970",665,628,3,0,2,0,0,64
"18972",3220,3174,3,0,2,0,11,60
"18974",40405,34297,1051,5,1761,6,2289,1992
"18976",20313,17624,390,11,1507,0,226,1110
"18977",4395,4082,54,0,157,0,0,204
"18980",438,412,6,0,20,0,0,0
"19001",16871,12079,2467,0,661,0,315,2698
"19002",31166,25396,1758,38,2962,0,144,1736
"19003",13641,10859,1606,27,454,0,66,1258
"19004",9246,7562,370,12,794,0,12,992
"19006",21897,17862,764,9,2558,0,46,1316
"19007",21443,15224,3302,45,1078,0,561,2466
"19008",20240,17126,309,97,2128,0,231,698
"19009",885,816,14,0,0,0,15,80
"19010",21783,17178,1180,0,2264,13,197,1902
"19012",6749,3242,2032,8,1185,0,86,392
"19013",35113,6585,25026,108,265,0,1814,2630
"19014",21012,18467,1424,115,486,0,183,674
"19015",16647,11084,4315,138,217,0,110,1566
"19017",206,145,47,0,7,0,0,14
"19018",23009,15180,5523,37,1321,0,382,1132
"19020",54850,38320,4643,124,7116,0,1866,5562
"19021",9714,8282,535,0,365,0,166,732
"19022",3986,2917,744,0,44,0,72,418
"19023",22087,4352,16590,7,177,0,232,1458
"19025",6545,5503,250,0,532,0,146,228
"19026",30357,21789,5332,0,1252,0,247,3474
"19027",19216,8416,7908,69,1780,0,199,1688
"19029",4027,3677,59,0,51,0,76,328
"19030",11989,10491,524,3,449,0,174,696
"19031",4390,4030,138,8,89,0,49,152
"19032",6629,3220,3030,28,101,9,30,422
"19033",8360,7681,466,17,15,0,127,108
"19034",6107,5422,128,0,391,0,71,190
"19035",3936,3501,106,4,200,0,37,176
"19036",12984,10732,1624,0,56,0,117,910
"19038",31615,25450,4262,9,749,44,317,1568
"19040",22092,18804,371,6,267,17,2057,1140
"19041",6277,5409,156,0,358,0,6,696
"19043",2828,2761,42,0,0,0,0,50
"19044",16216,13386,799,2,1467,0,384,356
"19046",17961,15384,970,60,818,0,6,1446
"19047",33199,29202,1121,56,1260,0,417,2286
"19050",27485,6929,18009,25,1003,0,311,2416
"19053",26498,23013,720,1,1658,51,169,1772
"19054",17040,15591,642,4,372,0,187,488
"19055",13672,12115,738,26,111,0,402,560
"19056",16153,13127,1185,3,586,78,205,1938
"19057",17240,13884,1197,17,528,0,442,2344
"19060",11227,9878,121,0,1100,0,0,256
"19061",20525,17120,1790,1,779,0,455,760
"19063",35439,30611,1699,51,2007,188,209,1348
"19064",25356,22556,378,7,1352,0,97,1932
"19066",5319,4557,320,0,310,0,13,238
"19067",52519,43825,3804,72,3010,0,502,2612
"19070",6625,5505,751,0,177,0,0,384
"19072",10008,8652,238,0,655,0,101,724
"19073",20421,18742,302,0,984,0,3,780
"19074",5957,5559,113,0,222,0,6,114
"19075",7600,6651,360,0,214,0,23,704
"19076",6559,5911,405,0,54,0,6,366
"19078",11379,10482,292,0,236,0,108,522
"19079",9068,1260,7316,15,74,0,166,474
"19081",10075,8773,510,41,431,0,30,580
"19082",42670,10461,19785,151,9242,147,1476,2816
"19083",36110,31832,1328,0,1673,0,61,2432
"19085",8981,7294,322,50,757,5,103,900
"19086",12142,9975,406,118,1220,0,0,846
"19087",32592,26032,1251,71,3473,0,365,2800
"19090",18202,13020,2519,38,925,0,208,2984
"19094",4280,3461,606,0,15,0,108,180
"19095",7515,4129,2523,77,449,21,83,466
"19096",14262,11426,599,10,1604,0,33,1180
"19102",5335,4199,122,0,920,0,12,164
"19103",25113,18443,1612,23,3277,29,262,2934
"19104",52480,18568,22964,354,7529,11,925,4258
"19106",13536,11402,1081,29,658,8,83,550
"19107",14689,7945,1606,95,4067,0,246,1460
"19109",0,0,0,0,0,0,0,0
"19111",67159,34707,17468,278,6098,0,4949,7318
"19112",0,0,0,0,0,0,0,0
"19113",82,54,0,0,28,0,0,0
"19114",31448,24265,3689,98,943,53,1029,2742
"19115",35504,24568,3574,18,4956,59,1021,2616
"19116",33976,23877,1697,71,5832,0,950,3098
"19118",10826,7688,2120,6,461,0,275,552
"19119",29055,9840,16965,188,453,0,322,2574
"19120",74270,9320,36530,392,8133,28,15912,7910
"19121",31664,5422,23652,28,1126,36,596,1608
"19122",21067,8495,7674,77,1462,0,2306,2106
"19123",17793,10728,4427,89,1352,0,450,1494
"19124",71858,19717,27714,590,3384,48,16223,8364
"19125",25705,20660,1080,78,1567,0,1190,2260
"19126",16609,1158,14367,54,358,4,188,960
"19127",5610,4842,483,8,130,0,0,294
"19128",37677,28870,5556,62,979,9,559,3284
"19129",11408,6863,3426,16,402,0,199,1004
"19130",28010,19822,4742,17,1866,0,265,2596
"19131",44649,5056,36045,34,1802,73,297,2684
"19132",29850,988,27615,121,338,0,496,584
"19133",26705,6123,9480,63,945,0,9215,1758
"19134",61615,25892,10184,241,958,0,19213,10254
"19135",36102,18794,8089,213,2043,0,4264,5398
"19136",34962,22914,6287,27,2057,10,1807,3720
"19137",8652,7748,342,7,41,0,321,386
"19138",33711,1437,30675,0,109,9,164,2634
"19139",45198,3504,38321,274,795,53,967,2568
"19140",52608,8613,28065,102,869,9,13141,3618
"19141",34115,1512,29477,0,2069,0,339,1436
"19142",29864,1299,25204,254,1675,0,759,1346
"19143",62927,8941,48640,73,1509,125,604,6070
"19144",44968,7081,34834,378,782,0,445,2896
"19145",44508,23025,13014,388,6431,0,724,1852
"19146",40635,20715,15136,40,2561,17,776,2780
"19147",38809,28177,3889,23,4295,0,678,3494
"19148",51754,31162,1965,70,12053,7,3676,5642
"19149",58811,23181,15266,220,9657,0,6481,8012
"19150",22916,823,21198,13,103,0,181,1196
"19151",32306,2503,28663,42,276,0,120,1404
"19152",37436,21210,6557,6,7269,0,1544,1700
"19153",12909,1537,9700,17,639,0,120,1792
"19154",34946,28610,2897,78,2045,0,694,1244
"19301",6689,5080,140,0,1227,0,31,422
"19310",3207,2944,199,0,6,0,30,56
"19311",9541,8256,328,0,310,0,282,730
"19312",11338,9614,200,0,1218,0,5,602
"19316",229,229,0,0,0,0,0,0
"19317",10043,7803,284,25,1303,0,117,1022
"19319",426,357,64,0,0,0,0,10
"19320",55219,40095,9987,56,535,0,1358,6376
"19330",5726,5179,107,0,89,0,24,654
"19333",6893,5278,224,0,1218,0,19,308
"19335",48272,41005,2251,80,3163,56,353,2728
"19341",19133,14975,611,0,3062,0,182,606
"19342",20069,16745,898,0,1835,0,44,1094
"19343",7553,6801,205,0,206,0,94,494
"19344",12145,11486,465,0,59,0,52,166
"19345",668,510,77,0,23,0,12,92
"19348",23636,20090,1059,68,765,0,777,1754
"19350",11606,10119,45,0,469,0,249,1448
"19352",11432,9640,1277,0,96,0,175,488
"19355",26920,20696,821,7,3789,0,664,1886
"19358",633,498,91,0,0,0,1,86
"19362",5844,5707,79,8,9,0,25,32
"19363",17170,14446,683,41,178,0,336,2972
"19365",7496,6422,425,39,18,0,129,926
"19367",82,82,0,0,0,0,0,0
"19372",2042,1009,563,0,281,0,0,378
"19373",4389,2980,987,0,20,0,51,702
"19374",1013,890,24,0,0,0,99,0
"19375",131,131,0,0,0,0,0,0
"19380",50501,43200,2089,43,2664,37,1213,2510
"19382",54748,46517,3050,28,2815,0,779,3118
"19383",3222,2534,454,0,73,0,42,238
"19390",13821,12425,366,12,159,0,415,888
"19401",41287,19266,13336,209,1588,71,3255,7124
"19403",46794,36523,4146,32,4457,10,637,1978
"19405",4648,4211,186,0,44,0,53,308
"19406",26631,18128,1926,0,5585,0,258,1468
"19422",19018,14497,1958,8,2001,0,141,826
"19425",16445,12330,303,4,3216,0,40,1104
"19426",40870,32709,3530,40,3249,30,400,1824
"19428",18215,15767,1029,0,907,0,169,686
"19435",38,38,0,0,0,0,0,0
"19436",722,722,0,0,0,0,0,0
"19437",1091,988,0,0,14,0,0,178
"19438",24812,21893,836,0,1226,79,278,1000
"19440",19218,13668,1287,17,2992,0,296,1916
"19442",0,0,0,0,0,0,0,0
"19444",10855,9911,251,12,586,0,9,172
"19446",58570,43901,4342,36,8809,0,385,2194
"19453",1691,1626,0,0,65,0,0,0
"19454",27562,20924,1298,0,4679,24,132,1010
"19456",869,843,0,0,26,0,0,0
"19457",107,86,0,0,21,0,0,0
"19460",41615,35045,1981,12,2412,0,360,3610
"19462",15203,12000,1135,8,1188,0,320,1104
"19464",47040,35910,6860,10,663,0,421,6352
"19465",17750,16741,243,7,307,0,78,748
"19468",25284,21878,1333,0,1172,25,40,1672
"19472",10,10,0,0,0,0,0,0
"19473",17910,16156,613,4,615,0,141,762
"19474",344,344,0,0,0,0,0,0
"19475",11457,9950,736,0,331,14,120,612
"19477",129,112,12,0,5,0,0,0
"19492",456,456,0,0,0,0,0,0
"19501",1145,1074,49,0,0,0,0,44
"19503",1410,1296,9,0,23,0,51,62
"19504",4599,4415,15,0,161,0,0,16
"19505",3546,3462,68,0,0,0,9,14
"19506",7034,6735,99,8,68,0,45,158
"19507",3358,3294,0,0,64,0,0,0
"19508",15523,14291,242,0,133,0,191,1332
"19510",8949,8280,221,0,349,0,68,62
"19511",161,161,0,0,0,0,0,0
"19512",16736,16130,270,0,59,0,60,434
"19518",15619,13394,608,1,201,0,88,2654
"19519",140,140,0,0,0,0,0,0
"19520",5889,5657,38,0,45,9,3,274
"19522",13531,12872,87,0,114,0,45,826
"19523",95,95,0,0,0,0,0,0
"19525",17148,16330,226,0,269,15,91,434
"19526",11415,10967,202,31,43,51,32,178
"19529",4028,3230,1,0,0,0,762,70
"19530",15939,14652,678,0,103,0,87,838
"19533",8378,7411,357,16,175,0,119,600
"19534",1597,1541,0,0,0,0,1,110
"19535",12,12,0,0,0,0,0,0
"19536",552,546,3,0,0,0,0,6
"19538",37,37,0,0,0,0,0,0
"19539",4740,4699,19,22,0,0,0,0
"19540",11342,10606,82,0,84,0,302,536
"19541",4598,4291,3,0,0,0,255,98
"19542",153,146,7,0,0,0,0,0
"19543",5816,5592,48,0,93,0,0,166
"19544",159,138,0,0,0,0,21,0
"19545",1015,906,0,0,0,0,0,218
"19547",4684,4540,0,0,0,0,139,10
"19549",373,340,0,0,9,0,0,48
"19550",602,552,14,0,0,0,0,72
"19551",4524,4270,62,0,20,0,80,184
"19554",436,362,0,0,0,0,74,0
"19555",3344,3265,17,0,13,0,17,64
"19559",322,319,0,0,0,0,3,0
"19560",8170,6945,91,0,75,0,732,654
"19562",2602,2537,0,0,0,0,0,130
"19564",66,66,0,0,0,0,0,0
"19565",8789,8140,174,0,97,0,288,180
"19567",5628,5339,73,12,40,0,118,92
"19601",33382,13954,4732,660,516,0,6989,13062
"19602",16410,8503,2038,62,173,0,2444,6380
"19604",29069,14604,3602,342,147,14,6531,7658
"19605",18863,14843,1340,114,260,0,1168,2276
"19606",35750,29998,1481,17,726,36,1715,3554
"19607",22985,18394,1289,13,453,0,1181,3310
"19608",23304,20042,1409,26,763,0,483,1162
"19609",10066,7556,1013,76,91,0,638,1384
"19610",15871,13522,350,7,673,0,726,1186
"19611",10707,6248,1144,5,302,0,2241,1534
"19701",42240,25311,11157,87,3362,0,700,3246
"19702",54980,27625,16979,52,6270,19,1685,4700
"19703",15379,8637,4539,66,1200,0,316,1242
"19706",1858,1455,201,10,0,0,0,384
"19707",16383,13192,441,24,2094,0,142,980
"19709",45005,30359,9358,47,2678,0,1055,3016
"19710",0,0,0,0,0,0,0,0
"19711",53194,40408,5140,103,3735,44,921,5686
"19713",30403,18792,6429,216,2024,33,1116,3586
"19716",1426,1121,177,6,78,7,3,68
"19717",3649,3162,245,0,144,0,20,156
"19720",59410,27488,24660,111,1530,77,3724,3640
"19730",441,412,29,0,0,0,0,0
"19731",350,329,0,0,0,0,0,42
"19732",81,81,0,0,0,0,0,0
"19733",68,68,0,0,0,0,0,0
"19734",13072,9197,2771,0,121,42,477,928
"19735",8,8,0,0,0,0,0,0
"19736",59,59,0,0,0,0,0,0
"19801",17447,3696,12548,5,362,7,212,1234
"19802",26126,5229,19659,49,227,4,452,1012
"19803",21484,18874,814,133,995,0,208,920
"19804",17529,13975,2011,125,280,0,376,1524
"19805",38061,20708,12774,276,597,0,2093,3226
"19806",9313,7667,1130,0,202,0,124,380
"19807",7369,6631,136,0,488,0,17,194
"19808",38106,31024,2599,95,2661,0,650,2154
"19809",14827,10131,2975,26,1039,3,87,1132
"19810",25273,20676,2511,43,1827,2,36,356
"19901",38673,22702,11926,156,1112,17,698,4124
"19902",263,210,38,0,0,4,0,22
"19904",38158,21722,12228,460,1126,0,513,4218
"19930",3077,2695,44,111,29,0,28,340
"19931",416,309,27,0,0,0,0,160
"19933",11457,8214,2043,56,49,0,833,524
"19934",13673,8507,3455,168,351,0,297,1790
"19936",315,160,44,9,0,0,0,204
"19938",8587,6631,1149,25,202,0,78,1004
"19939",7302,6136,860,0,7,0,0,598
"19940",6560,5479,662,0,42,0,18,718
"19941",3477,2054,1149,0,2,0,130,284
"19943",12504,9286,2593,98,71,0,21,870
"19944",746,623,0,9,0,0,4,220
"19945",6432,5451,482,51,111,0,148,378
"19946",5539,3748,1393,0,43,0,52,606
"19947",20033,15871,2513,78,288,368,599,632
"19950",6762,5868,509,0,29,0,109,494
"19951",2046,1739,223,0,66,0,0,36
"19952",10610,8826,1609,4,89,0,0,164
"19953",4896,3906,412,1,21,0,31,1050
"19954",1417,1122,229,3,0,0,4,118
"19955",96,62,0,0,0,0,34,0
"19956",14557,10566,3226,36,79,18,265,734
"19958",27123,24748,829,55,377,23,88,2006
"19960",6209,4610,1239,0,0,0,139,442
"19962",11448,8146,1675,174,462,0,269,1444
"19963",21489,16143,3696,82,253,35,602,1356
"19964",1472,1277,10,59,5,0,0,242
"19966",30601,24370,3272,271,388,0,1414,1772
"19967",1005,976,8,0,5,0,0,32
"19968",12902,11176,772,104,321,0,26,1006
"19970",8770,8284,113,33,151,0,82,214
"19971",13922,12427,724,9,212,2,140,816
"19973",25991,17110,6147,0,407,0,592,3470
"19975",9336,8600,304,17,126,0,139,300
"19977",25536,15780,7909,17,190,0,170,2940
"19979",738,738,0,0,0,0,0,0
"20001",47697,23224,16752,157,3972,9,1846,3474
"20002",69141,31252,31710,131,1785,11,1653,5198
"20003",33584,21543,8878,62,1263,17,465,2712
"20004",1885,1569,78,0,128,0,15,190
"20005",13058,7932,2526,555,913,0,542,1180
"20006",2830,1858,303,7,452,7,37,332
"20007",26412,22237,1052,15,1491,18,437,2324
"20008",30255,22713,2996,48,2287,9,596,3212
"20009",53715,35802,9455,31,3170,11,2156,6180
"20010",35297,15970,9335,237,2046,0,5769,3880
"20011",69686,14809,38433,264,1347,0,11140,7386
"20012",18375,4583,10454,163,192,0,2281,1404
"20015",16113,11898,1601,85,1021,47,733,1456
"20016",34686,27117,2824,65,2748,0,259,3346
"20017",21372,6242,12637,39,910,10,858,1352
"20018",20864,3624,14862,42,406,69,596,2530
"20019",65769,1257,61265,242,82,28,1509,2772
"20020",57031,1902,51426,107,386,5,1887,2636
"20024",14603,7827,5257,63,488,8,154,1612
"20032",42009,4468,35090,40,230,0,427,3508
"20036",5426,4474,170,0,506,71,43,324
"20037",14879,10982,912,55,1846,0,222,1724
"20045",0,0,0,0,0,0,0,0
"20052",126,71,13,0,36,0,3,6
"20053",0,0,0,0,0,0,0,0
"20057",3948,2485,247,25,870,0,92,458
"20064",2084,1588,199,5,157,5,38,184
"20105",27526,15352,2982,55,6706,20,358,4106
"20106",5073,4476,179,103,47,0,103,330
"20109",42128,23884,6871,289,4328,3,4023,5460
"20110",48035,29358,6464,144,2560,40,4430,10078
"20111",36264,22671,4616,57,3424,4,2739,5506
"20112",25990,19465,3206,9,1523,7,734,2092
"20115",7838,6567,844,0,20,0,62,690
"20117",2591,2262,195,19,34,1,0,160
"20118",9,0,9,0,0,0,0,0
"20119",4288,4014,62,0,81,0,0,262
"20120",43258,22892,2751,62,13028,103,1411,6022
"20121",28120,13329,2802,111,7873,7,1602,4792
"20124",15305,10065,468,0,3446,25,67,2468
"20129",507,354,43,0,22,0,0,176
"20130",220,220,0,0,0,0,0,0
"20132",18810,16227,1029,31,613,21,64,1650
"20135",3652,3293,176,0,59,0,91,66
"20136",32135,21832,4230,111,3305,11,625,4042
"20137",1736,1631,16,0,9,8,18,108
"20139",211,211,0,0,0,0,0,0
"20141",7407,6502,276,14,274,0,11,660
"20143",630,542,0,0,69,0,0,38
"20144",1089,1000,79,0,4,0,0,12
"20147",63903,40215,4656,121,13454,55,1634,7536
"20148",54125,24188,4306,177,20963,17,722,7504
"20151",22209,11410,1293,0,7702,0,955,1698
"20152",36465,16599,3397,71,12852,25,1155,4732
"20155",37151,23935,4556,94,4879,18,849,5640
"20158",5482,4875,72,23,119,13,13,734
"20164",42011,21976,3234,158,6209,236,6175,8046
"20165",33290,23468,2011,37,3855,18,1635,4532
"20166",12572,5287,1180,50,3885,20,1091,2118
"20169",25914,19004,2341,4,2735,0,390,2880
"20170",43610,25214,2801,148,6872,0,5506,6138
"20171",50511,25624,3812,146,17574,137,501,5434
"20175",35429,27464,2881,154,2064,34,668,4328
"20176",51823,36495,4597,224,6221,48,1641,5194
"20180",7693,6922,238,15,219,0,54,490
"20181",8526,7322,497,0,195,0,161,702
"20184",436,364,72,0,0,0,0,0
"20186",15143,12300,1452,34,505,0,69,1566
"20187",18684,16298,1184,41,472,17,98,1148
"20190",20609,14346,2199,23,2064,0,284,3386
"20191",30224,19502,3164,51,3712,0,808,5974
"20194",12067,9007,592,0,1403,0,288,1554
"20197",2931,2714,3,0,34,0,15,330
"20198",1854,1804,38,0,0,0,0,24
"20202",0,0,0,0,0,0,0,0
"20204",0,0,0,0,0,0,0,0
"20228",0,0,0,0,0,0,0,0
"20230",0,0,0,0,0,0,0,0
"20240",0,0,0,0,0,0,0,0
"20245",0,0,0,0,0,0,0,0
"20260",0,0,0,0,0,0,0,0
"20307",41,33,8,0,0,0,0,0
"20317",419,351,68,0,0,0,0,0
"20319",48,31,3,0,11,0,0,6
"20373",187,135,16,0,4,3,0,58
"20390",434,329,61,0,15,0,6,46
"20405",0,0,0,0,0,0,0,0
"20418",0,0,0,0,0,0,0,0
"20427",0,0,0,0,0,0,0,0
"20506",0,0,0,0,0,0,0,0
"20510",0,0,0,0,0,0,0,0
