"store_name","store_id","review_count","ratings","categories","food_desert"
"Pizza Hut","TpFST5xf1DkfBGqQGowQNA",10,2.5,"pizza,chicken_wings,hotdogs",1
"Taco Bell","xjdvpyUzDwsgjneSAguuAw",10,2.5,"mexican,hotdogs",1
"Culver's","jJ5iiXlQDprKZ52oDatYvQ",21,3.5,"hotdogs,burgers,icecream",1
"Get Hooked at Currie's","F492mR2swwK6i4pa4pCvHQ",2,5,"sandwiches,icecream,hotdogs",1
"QDOBA Mexican Eats","98tZqmPu7ZDelXaL-_XSsg",19,3.5,"mexican,hotdogs",1
"A&W Restaurant","9Vhs9R1iyT4I24h1FoXAuQ",10,3.5,"burgers,hotdogs,hotdog",1
"Five Guys","9XKuGGtu2IW5_JTfgUrCkA",56,3.5,"burgers,hotdogs",1
"Chick-fil-A","X9c9mRcQAvXnT0yOu16CEg",46,4,"hotdogs,chickenshop",1
"MOD Pizza","lFCaK1N68t-0ztUYi9IwzA",100,4,"pizza,hotdogs",1
"Willy Joe's","cIG2quKTvsYC1ZvJiKEJLg",34,4.5,"hotdogs",1
"Blondies","Bk7JVA5Op2ELaAlBOh4uEw",85,4.5,"hotdogs",1
"Arby's","pqkjSSu3oQ3FwwL48nkUyg",19,4,"hotdogs,sandwiches",1
"PDQ Brandon","DexbWXk72L-EvWzBBmC5Dg",118,4,"hotdogs,sandwiches,chickenshop",1
"Mays Alreem Usa Pita House","QHUj7c1MkC3jnkku5S1Pcw",128,4.5,"mideastern,greek,hotdogs",1
"Mel's Hot Dogs","t3fJsOcmghh-MJ-UNXDR3g",293,4,"hotdog,hotdogs",1
"Zeko's Mediterranean Grill","I1h0GRYp86eX-XqwVXsSGA",356,4.5,"mediterranean,greek,hotdogs",1
"Five Guys","R6cA_69O81bqjouFTfQ6cg",23,3,"burgers,hotdogs",1
"Screaming Vegan","QKpdE2wLjCc8ePRKJcwmxQ",11,4.5,"vegan,hotdogs,burgers",1
"Chipotle Mexican Grill","9-vIxXxmJv-edf_hZzyOHQ",71,2.5,"mexican,hotdogs",1
"Pita Pit","AijzFzoz-UUKvmhN1H9KHw",13,4.5,"hotdogs,mediterranean,sandwiches",1
"Chicago Bob's","RuiK_B6PZKJuwSagJonzSQ",27,4.5,"hotdog,sandwiches,hotdogs",1
"Hardee's","2RUXzlHsJa0wDRmuReAXfQ",6,2,"burgers,hotdogs",1
"Burger King","A3-pfJi9wA1wwGkMEs4lgw",5,3.5,"burgers,hotdogs",1
"Taco Bell","ox2z1Y17Tm9uMcofmR5I1Q",3,3,"mexican,hotdogs",1
"McDonald's","GzoiaJg5ydm4uHTfUJsYgg",7,3,"coffee,burgers,hotdogs",1
"Whisler's Drive Up","pWRk6NCffGPyX2cJNeduuA",46,4.5,"hotdogs,burgers",1
"Jack's","NlOEv3qmUxSPkKJUYb6LKw",27,3.5,"burgers,hotdogs",1
"Cook Out","-9534Wgbl6dMHrQLtFa31w",23,3.5,"burgers,hotdogs,hotdog",1
"Five Guys","gpAMdH2eE6Cq0nI3YnkE9A",31,3.5,"burgers,hotdogs",1
"Chick-fil-A","TU_jY3lrvsk8qVUiq5-Bgw",31,4,"hotdogs,chickenshop",1
"Miss Griffin's Footlong Hot Dogs","xnfxDn83FuZMuiwOlx5U7w",34,4.5,"hotdog,hotdogs",1
"Dan's Seafood & Chicken","g4hRGvGgHnyWvj0sst9lXg",18,4,"seafood,hotdogs,chickenshop",1
"Daddy Mac's Chicken","UzKWDEmvmpU9mSh7MtthFw",81,3,"hotdogs,chickenshop,soulfood",1
"Pollo Campero","9X6bGrxceiq44QLjcjWoFA",60,3.5,"hotdogs",1
"TJ's Dawg House","6nx7uUJtD2NDpdBwpFUvtQ",153,5,"hotdog,hotdogs,foodtrucks",1
"Coaches Box","v-wxi4rXm8yYl87eKd9QLA",274,4.5,"burgers,comfortfood,hotdogs",1
"Five Guys","r5BBHVq0e8xqZMendE1kTg",49,4,"burgers,hotdogs",1
"Firehouse Subs","PBl4Y6pAL_iX3kGVy3l6Tw",18,4,"hotdogs,delis,sandwiches",1
"Penguin's SnoBalls","vYDI2HotE5jkPbPshQ4EPw",41,4.5,"desserts,hotdogs",1
"Lamia's Crepes","s55DvGGZJPPg4-IoezIPGA",185,4.5,"creperies,french,hotdogs",1
"Perfectly Frank","UTCQziQvujX1xOb1w_5CPw",116,4.5,"breakfast_brunch,hotdogs,hotdog",1
"In-N-Out Burger","8EI_cz3Fr2YqmAFX6LK1vw",495,3.5,"burgers,hotdogs",1
"Dairy-Ette","2XZ9N8uWTyp--6rU-6SzJA",244,4,"burgers,hotdogs,sandwiches",1
"Salad and Go","RveGNTQuGyHdZKB-Lvt-uA",42,4.5,"hotdogs,salad,breakfast_brunch",1
"TJ's Dawg House","6nx7uUJtD2NDpdBwpFUvtQ",153,5,"hotdog,hotdogs,foodtrucks",1
"Big Guy's Chicken & Rice","93ZroBgXyfvTGv8qLy8QGg",396,4,"mediterranean,hotdogs,mideastern",1
"Dairy Queen Grill & Chill","Ih-mZYBB_8fzsj6QqvArTw",18,4,"hotdogs,icecream,burgers",1
"Jack in the Box","QbLvrNsUmD_62d9pIxwlSA",48,2.5,"hotdogs,burgers,tacos",1
"Five Guys","tpIITQTujDaDO1KvSQtsOg",26,3.5,"burgers,hotdogs",1
"Culver's","VEwHudSzAsCW_ISBERlhew",59,3.5,"burgers,hotdogs,icecream",1
"Skyline Chili","rlpKSu0PxdYeWMtTrdcn1Q",30,4,"hotdogs,hotdog",1
"99 Restaurants","KVOvPk_P_mEoMqiY7VSSfw",25,3.5,"hotdogs,bars,tradamerican",1
"Chipotle Mexican Grill","s10eoL5D6Q1bmIzS7zXD8g",42,3.5,"mexican,hotdogs",1
"Fratelli's Eatery","PZBmZNO4ju6C5T5gvWgsPg",7,4.5,"hotdogs,pizza,sandwiches",1
"Wings Over Springfield","UcrSN5M71NEpive27zjCow",93,3,"chicken_wings,hotdogs,sandwiches",1
"Chick-fil-A","lVxHsAyvK2gVqZCZ7C1J6w",132,4.5,"hotdogs",1
"Golden Meals","CPBanWFvTowlIOqvfe-48w",17,5,"falafel,burgers,hotdogs",1
"Gorditas Mi Torreon","o5JRyOHQedkFDilJx3vcgA",35,4.5,"hotdogs",1
"Texas Burger Company","EH5GkBPt7g10V13iIuoofw",33,4.5,"tradamerican,burgers,hotdogs",1
"Che's Chicken & Burgers","8_KgrS-W-Y4iwhUwTjSdRg",82,4.5,"burgers,chickenshop,hotdogs",1
"Chatman's Chicken","ZcYgWO8XXgS_AqAAShf9lg",139,4,"hotdogs,chicken_wings,tradamerican",1
"Five Guys","bngkLytFhyP88BMGLOwlJQ",47,4,"hotdogs,burgers",1
"Albany Halal Grill","-T2VkD4pwSonEpOjHl-yOw",47,4.5,"halal,hotdogs",1
"Five Guys","1XLt7kvYDAS0gG83R5qRig",28,4.5,"burgers,hotdogs",1
"Chicken Joe's Troy","1STUeQICquD0FUTwkWlyvw",38,4,"hotdogs",1
"Gus's Hotdogs","XWD1X5COj9HpY4jNb2q9-w",125,4,"hotdog,hotdogs",1
"Blaze Pizza","j7DjfFnpRoC2cMU_KJGqyw",257,4.5,"salad,hotdogs,pizza",1
"King Bao - Alafaya","Q2_nlXuhXfBhvkOo1Qiaow",134,4.5,"hotdogs,asianfusion",1
"Blaze Pizza","ULU1v4LqU5LbRNnMXbWykg",299,4.5,"pizza,hotdogs",1
"Beefy King","r5uc7SCjz3y0dFSvpgkBWQ",409,4.5,"hotdogs,salad,sandwiches",1
"King Bao","8pXnhYF1AO1Z-Kn0VJn9AQ",1304,4.5,"asianfusion,hotdogs",1
"Popeyes Louisiana Kitchen","gO7TXtjg6h8DbvzNG7nNCw",33,1.5,"hotdogs,chicken_wings",1
"Dairy Queen Grill & Chill","AP7mCi_XC3_l9bix7jwWRA",7,2.5,"icecream,hotdogs,burgers",1
"Jimmy John's","7faJstHH1BWPE7cIdlM3Dg",27,2.5,"delis,sandwiches,hotdogs",1
"Hardee's","VVBwyqNq7e8R_Ux7oUO-qw",4,3.5,"hotdogs,burgers,breakfast_brunch",1
"Dairy Queen","hJnRIotxaK_riDnx6CpPHw",9,4,"icecream,hotdogs",1
"Pizza Hut","jCBFY83XZCh3zXfZVL_pAQ",6,2.5,"pizza,chicken_wings,hotdogs",1
"Wendy's","BHHc0IOMbdF01IPritdjDA",2,4.5,"hotdogs,burgers",1
"Captain D's","mrgKz1W_KJfeiA4Gqdq0pQ",2,3,"seafood,hotdogs,tradamerican",1
"Burger King","r4H954GGO4lVWoZuoUKnNw",1,4,"burgers,hotdogs",1
"Taco Bell","fVCRgfVuFyIJIVta9KMfbw",5,3,"hotdogs,mexican",1
"Five Guys","Pemw-q5Z7gzNjgpgc8SRYg",25,3.5,"burgers,hotdogs",1
"Captain Cotys","yGOacABauaaFt6EsQu2fyQ",13,3.5,"tradamerican,comfortfood,hotdogs",1
"Potbelly Sandwich Shop","uY1A0X7xduV63pPoVsUCNA",21,3.5,"hotdogs,sandwiches,salad",1
"Arby's","uNCXdizT_AoTZWSQjITMsQ",6,4,"sandwiches,hotdogs",1
"Halo Burger","APQ9lvaH3UH7wClDX8wvpw",17,4,"burgers,hotdogs",1
"Five Guys","TokMjHX67OhuOrVkFmUxYw",32,4,"burgers,hotdogs",1
"Chick-fil-A","FV4VbNC-Z_i-dhjKpA9LAg",32,3.5,"hotdogs,chickenshop",1
"Five Guys","wVMUeCKHzVqAkL93WXnrYw",49,4,"burgers,hotdogs",1
"Cook Out","3M6zazIoyNEJA3vct334Hw",37,3,"burgers,hotdogs,hotdog",1
"PDQ Winston- Salem","opn1ayf2rdk49st-wmLwgQ",113,4,"sandwiches,hotdogs,chickenshop",1
"Woody's Hot Dogs","wfB5utcZMzj6ZIlCkRLV2w",1,4,"foodstands,hotdogs,hotdog",1
"Papa Johns Pizza","hvopxwRNbiTu4nnYVRgWaQ",8,3,"pizza,chicken_wings,hotdogs",1
"Jimmy John's","I5thxCDdL7m0_PJ7ZDnVaQ",12,2.5,"sandwiches,hotdogs,delis",1
"Charleys Cheesesteaks","MWTpRtvFtI63Ky9-XF_g4g",8,4,"cheesesteaks,hotdogs,sandwiches",1
"Old Town Drive-In","TksgOERrZZ7cFY8Y_3pJNw",32,4,"burgers,hotdog,hotdogs",1
"Semo's Restaurant","Uq-y9KERobbe95mVet8NWw",24,4.5,"hotdogs,pizza,tradamerican",1
"El Diablo Burritos","t6KptbA1s8lILdX8SL7TXA",101,4.5,"mexican,tex-mex,hotdogs",1
"Chick-fil-A","UKdGOYmBv7z5DgiFyJlLDQ",51,4.5,"hotdogs,chickenshop",1
"El Diablo Burritos","n7XtDJQVnxb1UzPPzlOlHQ",176,4.5,"tex-mex,tacos,hotdogs",1
"El Diablo Burritos","qFsh80AAL90tkOc0n98bqg",311,4.5,"tacos,tex-mex,hotdogs",1
"Culver's","_jwYD2ONuqGbkQDu5-Glvg",30,3.5,"burgers,hotdogs,icecream",1
"Jaenicke's Drive In","dAc59c6Iq6t_vLoydVytKg",59,3,"hotdogs",1
"El Burrito Loco","0AdJ2mhnM7JllkcpUAfmwA",32,4,"mexican,hotdogs",1
"Windy Hill Grill","Jircwd0MFLQhU1KeySgkng",32,4.5,"hotdogs,italian,sandwiches",1
"Poor Boy","0VfCJhykpaRWNEGLiX5h7g",47,4,"greek,tradamerican,hotdogs",1
"Culver's","tTeTwGJKYmb4mV31hUTU4g",17,4.5,"burgers,icecream,hotdogs",1
"QuikTrip","2Brtx9hLIvg2N0dUx9_jeg",8,4,"servicestations,convenience,hotdogs",1
"Chick-fil-A","JgbrGXfmxWOrtTvjAwqs8g",56,4,"hotdogs,chickenshop",1
"Double D Burger","-8yKSQMpVnV9SpYU_3C-Cw",20,4,"burgers,diners,hotdogs",1
"Cook Out","wRBAgYGsuMTkKoLHob-PCw",44,3,"hotdogs,burgers,hotdog",1
"Pizza Hut","1Na6evUu4xvUPr-X3CDJEg",5,3,"pizza,chicken_wings,hotdogs",1
"Captain D's","4Z9Aq3kBfrPvfB3Yu57urw",4,3,"seafood,hotdogs,tradamerican",1
"Wendy's","SDBnerXno07p3uaEUtGAnA",4,4,"hotdogs,burgers",1
"Dairy Queen","jaQjkjje4gt-j8ARQdfUcA",13,3.5,"hotdogs,icecream",1
"Lynn's Drive-In","hkxghs5NvPCugbqym-nEjg",25,4.5,"hotdogs,juicebars,icecream",1
"Frieddaze","aCAwfYsZf5qlcfCbPjclCw",145,4.5,"seafood,hotdogs,sandwiches",1
"Lisa's Chicken","h1rTzvjOnWoIR6FxpWZ6Fg",64,3.5,"hotdogs,seafood,chicken_wings",1
"Funnel Cakes & Gelato","43wJY5Adga2RAu6MYN4pWQ",116,4,"desserts,hotdogs,burgers",1
"Peter's Chicken, Burger, Wings, & Seafood","3pu65OY-wrmHSnVTRPnHng",29,4.5,"chicken_wings,burgers,hotdogs",1
"Blaze Pizza","xHWAdOadJOhQ5JiVXURQkg",418,4,"pizza,hotdogs",1
"Chick-fil-A","dH6P9Pk3wOoHtDufjonm-A",200,3.5,"hotdogs,chickenshop",1
"Jumbo Slice Pizza","asHUYVFnZZJr47xMscxsUw",266,3.5,"pizza,italian,hotdogs",1
"Five Guys","VvBlkQbOcseSvBE0vG7ArQ",195,3.5,"burgers,hotdogs",1
"Tempo - The Casual Eatery","W6g6u03EZkn5nu34B-LO9w",79,4.5,"turkish,halal,hotdogs",1
"Beefsteak","h6w-syVOX8R2OaqjrAkPpA",312,3.5,"hotdogs,vegetarian",1
"Taco Mayo","phVSAl43-bSXGJK7ISAY6A",3,3,"hotdogs",1
"Sonic Drive-In","QOU-vzIrvdu320xb1Efqwg",10,2,"hotdogs,burgers,icecream",1
"Pizza Hut","qOs9retcFr9fayqs3MSJlw",4,3.5,"pizza,chicken_wings,hotdogs",1
"McDonald's","kcyR0DbHaaPtqMuaBLvluw",15,2.5,"hotdogs,burgers,coffee",1
"McDonald's","2bnie2X_9sb8YHKgruMgTQ",64,2.5,"coffee,burgers,hotdogs",1
"Jersey Mike's Subs","hVIVE8LAvxMmns0IgJReXQ",140,4,"sandwiches,hotdogs,delis",1
"In-N-Out Burger","Ydkr5GSE5InOga0K0zPFug",389,4,"hotdogs,burgers",1
"Chick-fil-A","vALJSMaRs7zeZAqS7DrfSA",810,3.5,"hotdogs,chickenshop",1
"Ike's Love & Sandwiches","sjXbqdD1Hhlf2JQ5hsDpZQ",446,4,"sandwiches,halal,hotdogs",1
"Poke Don","vzqrPUiOofgnYsAR5TZMJQ",907,4,"seafood,hotdogs,hawaiian",1
"Pizza Hut","HARYZ2ip0HDCvI9V1FqvHw",20,2.5,"pizza,chicken_wings,hotdogs",1
"Hardee's","4LlZ5SebJZe03Sm4QtVnvg",5,3,"hotdogs,sandwiches",1
"Firehouse Subs","bjmgM-QWVB25y_fK-dGIkA",21,3,"delis,sandwiches,hotdogs",1
"Dairy Delite","iyY6erII-vKm1l66pGAJJw",6,4,"hotdogs,icecream",1
"Five Guys","FoR1qfJi-EdhQ1h9UwTg0g",57,4,"burgers,hotdogs",1
"Chick-fil-A","SsDtWUuu8IK1jNmxTRQvGg",10,4.5,"hotdogs,chickenshop",1
"Five Guys","yhVVd6_khah7nXobbVksvA",60,4,"burgers,hotdogs",1
"Chick-fil-A","Ciy19ebJIGjRcMyQ4uHubA",45,3.5,"hotdogs,chickenshop",1
"Steak ’n Shake","6rRGA1V-mLl7f2BqqZ_AmA",123,2.5,"burgers,hotdogs,tradamerican",1
"Skyline Chili","YLZ6XqKo-cixzMtNMHKEvw",139,4,"hotdogs,hotdog,tradamerican",1
"Popeyes Louisiana Kitchen","g9iBC5lQBSmy3tshpeQQUQ",16,2.5,"chicken_wings,hotdogs",1
"Sonic Drive-In","1dSbzy0v_1Ly-PGpO1kKDg",4,4.5,"hotdogs,burgers,icecream",1
"Zaxby's Chicken Fingers & Buffalo Wings","uLbFCtLXpJgXONHG4Z8IBg",6,3.5,"chicken_wings,hotdogs,salad",1
"Firehouse Subs","b6blyJEcyB3HzSxLxiFrhA",7,3.5,"hotdogs,delis,sandwiches",1
"Chick-fil-A","fN1k3bJpDaSX-Ka8vcUV0g",12,3.5,"hotdogs,chickenshop",1
"Five Guys","7zSh2Pq2-CYiMS5jgFbESg",93,3.5,"burgers,hotdogs",1
"Chipotle Mexican Grill","x4E3j0mDH1Va4tAFvQXgdw",80,2.5,"mexican,hotdogs",1
"Chick-fil-A","xAx20Hx-lSOnGYnR3lizXg",71,4,"chickenshop,hotdogs",1
"Glenwood Drive-In","jYKlEkk2k9PqdbpAjwQ3mA",171,3.5,"burgers,hotdog,hotdogs",1
"Five Guys","h43Re9UTJ-d6WyAMXZpWAA",96,4,"burgers,hotdogs",1
"Cook Out","uOYNmtBdcupQ2xOMKPlirw",9,3.5,"burgers,hotdogs,hotdog",1
"Zaxby's Chicken Fingers & Buffalo Wings","MYrEzhd3uAPZnBZ2jfr2Gw",11,3.5,"hotdogs,chicken_wings,salad",1
"Chick-fil-A","lq07WvSyhHB_9Yhv0SBv2g",7,4.5,"hotdogs,chickenshop",1
"Taco John's","jPBB06VtXo_567OYgRYr0Q",21,3.5,"mexican,hotdogs",1
"Fazoli's","qB16KgoMTf0OfOYyfRUKAw",10,4.5,"pizza,italian,hotdogs",1
"Potbelly Sandwich Shop","-eglUUm5I6W0XZZz6rZ5Rg",37,3.5,"sandwiches,hotdogs,salad",1
"Culver's","OwnGUUULNnx4EDYvam6faw",16,3,"hotdogs,icecream,burgers",1
"Taco Bell","HOKdlkBh3zjKtKayCaroew",24,3.5,"hotdogs,mexican",1
"Culver's","rZwmo7NQIiwl0BkKBukjsA",69,4,"burgers,icecream,hotdogs",1
"Chick-fil-A","R1tGt3XwdmZasTfUk_mNfA",85,4,"hotdogs,chickenshop",1
"QDOBA Mexican Eats","7YHFMYrXaKBG9H-15efdtA",21,3,"hotdogs,mexican",1
"Chick-fil-A","yIJi3mAE2k7RO11nwV7rKA",29,3.5,"hotdogs,chickenshop",1
"Jersey Mike's Subs","9opPp-ZLMbB3hUJJJQHwkA",50,4,"hotdogs,delis,sandwiches",1
"MOD Pizza","VLpXCwWbvKR2PGH0iT4Jzg",41,4,"hotdogs,pizza",1
"El Nopal","f6y8lXtqzaBTgZKzbgF6og",107,4,"mexican,hotdogs",1
"Chick-fil-A","uSuE1vaXRoU23d42IuH0kQ",25,3.5,"hotdogs,chickenshop",1
"Jersey Mike's Subs","nGivNQyy_E74bWgJW-yGjQ",10,5,"hotdogs,delis,sandwiches",1
"Freddy's Frozen Custard & Steakburgers","oyj5JqCdyWz3yNdyMMAZZw",23,3.5,"burgers,icecream,hotdogs",1
"Blaze Pizza","ZsqkD-4XLrbkmKpju8Lcig",43,4.5,"salad,pizza,hotdogs",1
"David's Burgers","cs2DBK5kee5v2YSvhB_yPg",235,4.5,"burgers,hotdogs",1
"Mama's Place","o08CD8k3rQ_9Gpww9W7NQQ",1,5,"tradamerican,hotdog,hotdogs",1
"McDonald's","Vci641OhbgfuHGeRFPjT0g",6,1,"burgers,hotdogs,coffee",1
"Burger King","xXAemH6OUirTl1AkYMhohg",3,4,"burgers,hotdogs",1
"Key West Lounge","QAY6M5L3b49cFOU23kH5Hg",4,3.5,"divebars,hotdogs",1
"Pedrin's Dairy Bar","NXgDH-jG3KxXqKofvuHipg",27,3.5,"tradamerican,hotdogs",1
"Jimmy John's","d0uuoHImDEljNJwB0D_KzQ",4,4,"sandwiches,hotdogs,delis",1
"Pita Pit","DzpdgyGFfq0ueDhnUhUQvw",3,4.5,"mediterranean,hotdogs,sandwiches",1
"Culver's","hkGEodqS5TFIrM1KP4eJWA",8,3.5,"hotdogs,burgers,icecream",1
"Hardee's","HEvOrmiXPfL3pKPnE0diOg",5,4,"burgers,hotdogs",1
"Taco John's","OeDMXu_kUZ6PgDvK0mFrHg",6,3.5,"mexican,hotdogs",1
"Moby Dick Seafood Restaurants","Mo48D01c_EYQ5avFfE5dgg",7,3.5,"fishnchips,hotdogs",1
"Zaxby's Chicken Fingers & Buffalo Wings","_AWHnU0UJ6l18vq2R9He7w",17,2.5,"hotdogs,chicken_wings,salad",1
"Dairy Queen Grill & Chill","bw8FWWRGH5fpg-HdI2U-gg",10,3,"burgers,hotdogs,icecream",1
"White Castle","u0PllLs1xq7ZQNjYslQTDg",10,3.5,"burgers,hotdogs",1
"Fazoli's","V5ygxJ9DBs3MtsHrUIFWQg",10,4,"italian,pizza,hotdogs",1
"QuikTrip","oY7VfStrszBYiwXlve-6yg",41,3.5,"convenience,servicestations,hotdogs",1
"Raising Cane's Chicken Fingers","kJuDvjUm2aPDH4Z00i2bZA",97,3.5,"chicken_wings,hotdogs,sandwiches",1
"Potbelly Sandwich Shop","eMzinPbD4zlPnJ3Ewtlr4A",98,3.5,"sandwiches,hotdogs,salad",1
"Shake Shack","XvqLxfvTGCrvRfLwaWVWpg",197,3.5,"burgers,hotdogs,hotdog",1
"Go-Chicken-Go","Y8hl9weM3eqLr6jeBWLBgA",111,4,"chicken_wings,hotdogs,tradamerican",1
"Da Burger House","8jcpu2mgc6MeWN-nnnBhwg",4,4.5,"burgers,hotdogs",1
"Cha-Cha's Tacos","ALjo5-uRN5KFmv8pZopwAg",14,3,"mexican,spanish,hotdogs",1
"Panda","9zggB5qA4uozSMpajDnWmg",14,3,"chinese,hotdogs",1
"Shark's Fish and Chicken","rjJI--jC8mydYjhvcKyN1A",9,3,"hotdogs",1
"Great Lakes Cafe","y09DtHGLtMZcLkQ1TPHPUw",76,4.5,"breakfast_brunch,hotdogs,burgers",1
"Sonic Drive-In","_L8Nkx65vLIPmWukzR2K3A",124,3,"hotdogs,burgers,icecream",1
"Blaze Pizza","5pTf7nlTMqpi6H75j8Dr-g",165,4,"salad,hotdogs,pizza",1
"Chick-fil-A","Gxdc96qOMpXbp-kojFnIqQ",176,3.5,"hotdogs,chickenshop",1
"Ted's Hot Dogs","AAx2PMd1FnkqO2UAx8xwEA",186,4,"hotdog,burgers,hotdogs",1
"99 Fast Food","l0-9HNfXCjSVnzWMnbnQEA",327,4,"vietnamese,thai,hotdogs",1
"Papa Johns Pizza","h8KP-1EvDpXaVUnyd6VLdA",20,2,"pizza,chicken_wings,hotdogs",1
"KFC","rynqX-rXmUBweySBMZ3LZg",5,1,"hotdogs,chicken_wings,chickenshop",1
"Burger King","vVGEyAhpNPtTmycrn6tABg",12,1.5,"burgers,hotdogs",1
"Bojangles' 841","LvEG4ihlHBGJ8_vLdB9xWA",9,2.5,"hotdogs",1
"McDonald's","qp9bUZxMjOwAbEFgg2FQmQ",17,2.5,"hotdogs,coffee,burgers",1
"Arby's","SS_8j8nZfPSsIMAMQoA_QQ",8,3.5,"hotdogs,sandwiches",1
"Sneaky Pete's","ys7z5xLlmtjewb6nxzveGQ",15,4,"bbq,sandwiches,hotdogs",1
"Chick-fil-A","dglpx775ZFxQnknHwinVKw",33,4,"hotdogs,chickenshop",1
"Firehouse Subs","Skn_fM-pFj5XHB_VcurwmQ",24,4,"sandwiches,hotdogs,delis",1
"P & J Seafood","Iu7bhDJHOVoqFjLLQSd1xA",13,4.5,"seafood,hotdogs,vietnamese",1
"Five Guys","bngkLytFhyP88BMGLOwlJQ",47,4,"hotdogs,burgers",1
"Arlington Dairy Bar","JmbYbwt1B21Yjgy_3zY03A",17,4,"hotdogs,icecream",1
"Chicken Joe's Troy","1STUeQICquD0FUTwkWlyvw",38,4,"hotdogs",1
"Country Drive-In","rlQsTwKrG7-m2BmYsWGPMA",69,3.5,"burgers,icecream,hotdogs",1
"Gus's Hotdogs","XWD1X5COj9HpY4jNb2q9-w",125,4,"hotdog,hotdogs",1
"Panda Express","-3wFxYAYIDpQzG9AckVSuw",8,4,"chinese,hotdogs",1
"KFC","iWZzrSbT7Pxak0JSr3o1Vw",11,3,"chicken_wings,hotdogs,chickenshop",1
"Papa Johns Pizza","53y7OAMTqdusmg8iQGn8Wg",5,4,"pizza,chicken_wings,hotdogs",1
"Steak ’n Shake","d-Fi85aZ42_rCpn8iKt3PQ",31,2.5,"burgers,hotdogs,tradamerican",1
"Fazoli's","eCnH0PhlAaGlXj88K1jdyw",14,4.5,"italian,hotdogs,pizza",1
"Chipotle Mexican Grill","2AeeHdpBaN17PNtwoMSX4g",36,2.5,"mexican,hotdogs",1
"Taco Bell","uUzujBl_WwbBpQdBiwNV4w",16,3,"mexican,hotdogs",1
"Chipotle Mexican Grill","k3EKy2fHReuBFydabee8CA",28,3,"mexican,hotdogs",1
"Jimmy John's","7XrEVNPEHMUrTMjNvlKdVw",8,4.5,"sandwiches,hotdogs,delis",1
"Blaze Pizza","kAnP9XoDA6cxJRyfzI1sGg",66,3.5,"salad,hotdogs,pizza",1
"Detroit One Coney Island","a2pCtZlZDY9yOQbGCEKgwA",132,2.5,"tradamerican,breakfast_brunch,hotdogs",1
"SuperCrisp","3WGrIVHVZ4RqI1-ptJsJqw",19,4.5,"hotdogs,burgers,halal",1
"Food Exchange","Ow9Wq1kIF8THJOS-_dL8Kg",39,4,"hotdogs,burgers",1
"Mama Rosa's Pizzeria","Jzs0rmsXht2Q8L8qOIpsEg",98,4,"pizza,hotdogs",1
"Frenchy's Poutinery","_VoowSRomCi9jvl0Qf4dHQ",105,4.5,"poutineries,hotdogs",1
"McDonald's","LAcOhR4_vdG1zIHemJIBlg",13,2,"hotdogs,burgers,coffee",1
"QDOBA Mexican Eats","bEIjgk7fdC_9zf9oHqMfuA",7,3.5,"hotdogs,mexican",1
"Taco John's","pbZdyBM3lEAAWmZmRDjnXA",10,3,"hotdogs,mexican",1
"Culver's","AqW5b1jolufbswUIqrs3dA",12,4,"hotdogs,icecream,burgers",1
"Jimmy John's","N_7LXrfuo3qZ22AyetvEwA",10,3.5,"delis,sandwiches,hotdogs",1
"Five Guys","kMWqoU6dHnmmsD9vpp6Ahw",34,3.5,"hotdogs,burgers",1
"Zaxby's Chicken Fingers & Buffalo Wings","ARgbvzAg60jR9729up_92A",38,3,"hotdogs,chicken_wings,salad",1
"Pita Pit","EGzgRDdsi9-SJ47svhCLXg",24,4,"hotdogs,sandwiches,mediterranean",1
"Five Guys","lLODoR94ew4-oz3HN_g54A",67,3.5,"burgers,hotdogs",1
"Chick-fil-A","pSyH8jQ4KfLJ_nu5kIQyYw",58,3.5,"hotdogs,chickenshop",1
"Pizza Hut","rXLnH1_IV43CtIaHdCckCQ",6,4.5,"pizza,chicken_wings,hotdogs",1
"Jo Jo's Super Dogs","k_c1REVN0DVXQ-B2dvslqQ",15,3.5,"hotdog,hotdogs",1
"Sonic Drive-In","QqQOsCGTpn9hiq5Cq5gd6A",40,2.5,"hotdogs,burgers,icecream",1
"Chick-fil-A","WndDWZDln1A9n9d13UFikw",29,3.5,"hotdogs,chickenshop",1
"BnB Seafood","7VgePVlmPF87uA30XObGcw",39,3,"seafoodmarkets,seafood,hotdogs",1
"Jimmy John's","OaS5PNvB_cK57srvry5vBQ",30,3.5,"delis,sandwiches,hotdogs",1
"Five Guys","r5BBHVq0e8xqZMendE1kTg",49,4,"burgers,hotdogs",1
"MOD Pizza","8R7mPbNorf2dauuMY9ywRg",140,4,"hotdogs,pizza",1
"Perfectly Frank","UTCQziQvujX1xOb1w_5CPw",116,4.5,"breakfast_brunch,hotdogs,hotdog",1
"Lamia's Crepes","s55DvGGZJPPg4-IoezIPGA",185,4.5,"creperies,french,hotdogs",1
"Five Guys","oBdvV-Zwmr1SrpcDn8asmg",39,3.5,"burgers,hotdogs,sandwiches",1
"Jimmy John's","G-Ir3gxRYqRyW0-BAS9auQ",25,3,"sandwiches,hotdogs,delis",1
"Henry's Hamburgers","SZylzvqzOppC1eXtY37LEw",21,3,"burgers,hotdogs",1
"Jimmy John's","Bufyig8i57JXOJygxuceqQ",32,3,"delis,sandwiches,hotdogs",1
