"","Year","LocationName","Geolocation","TotalPopulation","OBESITY","DEPRESSION","CANCER","CHOLSCREEN","CHD"
"275",2019,1089,"POINT (-72.6502348 42.12534339)",28391,26.8,22.7,7.6,89.7,6.1
"276",2019,2663,"POINT (-69.97564107 41.91646001)",173,24,19.3,10.7,94,7.9
"277",2019,3037,"POINT (-71.2525602 43.13964666)",4219,29.3,20.5,6.8,91.7,4.8
"278",2019,2906,"POINT (-71.39254443 41.83906444)",28387,25.2,21.6,5.4,88,3.9
"279",2019,2865,"POINT (-71.44844966 41.91253294)",16951,28.8,21.7,8.4,93.2,6.2
"280",2019,2467,"POINT (-71.1601805 42.30998769)",22491,17.4,19.2,5.6,87.2,3.6
"281",2019,1082,"POINT (-72.27776288 42.29482084)",10322,27.5,23.7,7.6,89.6,6.7
"282",2019,2916,"POINT (-71.35192147 41.84445684)",8139,29,21.9,8.7,93,6.4
"283",2019,2189,"POINT (-70.93160558 42.20861492)",14559,24.2,21.1,7,90.4,5.1
"284",2019,1225,"POINT (-73.15556242 42.56238378)",3117,25.8,21.4,8.2,91.5,6.5
"285",2019,2062,"POINT (-71.19489063 42.18603477)",28602,22.7,19,7.9,91.6,5.6
"286",2019,2132,"POINT (-71.16149883 42.28022681)",25861,20.7,18.6,8.4,92.7,5.6
"287",2019,1450,"POINT (-71.56135758 42.61366991)",10646,23.6,20,7.5,93.7,4.8
"288",2019,2537,"POINT (-70.44028857 41.72947968)",6293,23.1,19.9,8.5,93.2,5.4
"289",2019,2822,"POINT (-71.5854765 41.5596392)",6111,25.8,21.6,7.1,91.9,5
"290",2019,1073,"POINT (-72.73856487 42.23083162)",5792,24.8,22.1,7.7,92.4,5.3
"291",2019,1840,"POINT (-71.16017835 42.70690009)",4733,34.9,18.6,5.1,85.2,7.7
"292",2019,1349,"POINT (-72.483214 42.56708601)",1091,28.5,23.5,7.4,90.2,5.6
"293",2019,2184,"POINT (-71.00256405 42.20358866)",35744,22.4,19.3,8,91.9,5.5
"294",2019,1532,"POINT (-71.64620916 42.32313933)",14155,27.6,18.8,7.8,93.5,4.8
"295",2019,2110,"POINT (-71.05443097 42.35535152)",1733,20.9,18.6,8.7,92.9,6.4
"296",2019,1469,"POINT (-71.69398032 42.66673392)",6801,24.8,21.8,7.1,91.7,4.9
"297",2019,1063,"POINT (-72.63895335 42.31910486)",430,14.1,30.3,0.9,77.3,0.5
"298",2019,2048,"POINT (-71.21868286 42.01625506)",23184,28.2,21,6.7,92.1,4
"299",2019,2035,"POINT (-71.24613018 42.06266066)",16865,22.9,19.8,7.5,92.1,5.1
"300",2019,2540,"POINT (-70.62273057 41.56629387)",8221,22.9,18.3,11.9,94.7,8.4
"301",2019,2356,"POINT (-71.14430675 42.05112712)",12564,27.8,21.3,7.5,91.9,4.7
"302",2019,2832,"POINT (-71.72597225 41.50827552)",4608,27.3,22,7.8,92.4,5.7
"303",2019,2129,"POINT (-71.063693 42.37894998)",16439,20.4,20,5.6,89.5,3.9
"304",2019,2872,"POINT (-71.31520552 41.60809754)",218,27.6,19.6,11.4,95.7,7.7
"305",2019,1803,"POINT (-71.20258636 42.50215977)",24487,21.7,18.4,7.9,92.8,5.2
"306",2019,2032,"POINT (-71.21550576 42.15489931)",4226,21.7,18.7,7.5,92.7,4.8
"307",2019,2332,"POINT (-70.71580855 42.04691533)",15059,24.3,17.6,8.9,94.6,5.5
"308",2019,2893,"POINT (-71.509072 41.67915877)",29630,31.1,25.1,7.1,89.4,6.1
"309",2019,1607,"POINT (-71.78879662 42.22742703)",8351,35.5,21.7,6,87.5,5.7
"310",2019,1985,"POINT (-70.96910225 42.79390996)",4235,23.9,18.7,7.9,94.2,5
"311",2019,2571,"POINT (-70.69865983 41.76681332)",10481,29.4,21.1,8.3,90.5,7.6
"312",2019,3042,"POINT (-71.07479015 43.0500588)",6341,29.5,21.2,6.6,90,4.9
"313",2019,1970,"POINT (-70.90703296 42.51066954)",41109,25.7,20.3,6.5,89,5.3
"314",2019,1588,"POINT (-71.6645265 42.11274709)",9733,30.3,21.5,7.8,91,5.5
"315",2019,2367,"POINT (-70.80973334 41.96344601)",2820,27.1,20,7.6,91.7,5.7
"316",2019,2115,"POINT (-71.088747 42.34186113)",28441,18.5,22.8,2.8,76.3,3
"317",2019,2056,"POINT (-71.32961724 42.11634128)",10981,24,18.2,6.4,92.3,4.5
"318",2019,1242,"POINT (-73.24922876 42.33334096)",476,23.4,20.2,7.8,91.7,5.3
"319",2019,2151,"POINT (-71.00469821 42.41775807)",51808,24.1,20.4,6.8,88.1,6.2
"320",2019,2726,"POINT (-71.14444606 41.76073577)",15534,29.4,22,9.3,92,6.6
"321",2019,2554,"POINT (-70.03967724 41.26938906)",9852,26.8,20.4,6.7,91.2,4.8
"322",2019,2343,"POINT (-71.00484595 42.14731306)",10745,24.6,20.3,7.4,91,5.5
"323",2019,2492,"POINT (-71.2446825 42.27285237)",19931,20.3,17.4,8.7,94.5,5
"324",2019,2038,"POINT (-71.41129164 42.08621913)",31635,22.3,19.7,6.6,91.9,4.1
"325",2019,1757,"POINT (-71.51889811 42.15657231)",28061,31.4,21.5,7.2,89.9,5.7
"326",2019,1571,"POINT (-71.93521584 42.055014)",11390,30,22,6.9,89.4,5.1
"327",2019,2903,"POINT (-71.41261825 41.81986956)",10780,27.8,22.6,4.6,84.1,5.1
"328",2019,2835,"POINT (-71.3772687 41.51527349)",5405,26.7,20,9.6,95.4,5.5
"329",2019,2670,"POINT (-70.17163917 41.65972528)",1307,22.7,18.5,11.6,94.6,7.9
"330",2019,2152,"POINT (-70.98673153 42.37701998)",17497,22.6,20.6,7.9,91.4,5.9
"331",2019,2770,"POINT (-70.84083214 41.7584733)",5093,26.2,19.5,7.5,92.4,5.3
"332",2019,2563,"POINT (-70.47652525 41.7252104)",10359,24.2,20.4,8.8,92.9,6.1
"333",2019,2127,"POINT (-71.05000701 42.33258472)",31799,19.9,20.3,5.4,88.2,3.6
"334",2019,1098,"POINT (-72.94242744 42.39463938)",1101,26.3,22.2,8.5,93.2,6.7
"335",2019,1151,"POINT (-72.50879342 42.15292216)",8698,33,23.9,5.9,86.2,6.6
"336",2019,2140,"POINT (-71.1346205 42.39589)",17607,22.5,18.2,5.8,91.1,3.9
"337",2019,1843,"POINT (-71.16105476 42.68980456)",24425,29.9,19,5.2,86.1,5.6
"338",2019,1950,"POINT (-70.90192072 42.81324261)",17416,24.1,18.8,8.5,93.8,5.7
"339",2019,1860,"POINT (-71.01194287 42.83865491)",6338,24.6,19.9,7.7,92.4,5.3
"340",2019,2043,"POINT (-70.88478691 42.21592137)",22157,23.4,17.1,9.5,94.7,5.7
"341",2019,2888,"POINT (-71.41177571 41.74887912)",19912,29.6,23.5,7.9,91.8,6
"342",2019,1966,"POINT (-70.6174065 42.64428095)",6952,23.8,18.5,9.8,94.2,6.7
"343",2019,1923,"POINT (-70.95045485 42.57486185)",26342,24.3,19.4,8.5,92.2,6
"344",2019,1522,"POINT (-71.86911809 42.38138566)",3310,29.4,20.7,7.3,92.4,4.7
"345",2019,2638,"POINT (-70.19421904 41.7325127)",3207,23.5,18.6,12,95.2,8.5
"346",2019,1523,"POINT (-71.67848707 42.4795413)",7582,30,19.8,6.8,90,4.9
"347",2019,2108,"POINT (-71.0661905 42.35789571)",3825,18,18.7,6,90.9,3.6
"348",2019,2837,"POINT (-71.16460568 41.51533878)",3492,27.7,20.5,10,94.8,6.3
"349",2019,2125,"POINT (-71.05695972 42.3162008)",33295,25.2,19.6,4.7,86,4.8
"350",2019,1550,"POINT (-72.03378847 42.06038214)",16719,35.4,22.5,7.2,87.9,7.2
"351",2019,1097,"POINT (-72.82240175 42.16620398)",111,24.8,24.8,5.1,87.1,3.7
"352",2019,1610,"POINT (-71.80958253 42.24670604)",23945,34.9,23.2,4,80,5.1
"353",2019,1068,"POINT (-72.04606208 42.35003289)",1902,30.8,21.4,7.3,92,5.1
"354",2019,2738,"POINT (-70.78035226 41.71125174)",4907,25.7,18.4,9.5,93.6,6.9
"355",2019,1960,"POINT (-70.97229582 42.53368285)",50944,25.1,19.5,8.7,91.3,6.8
"356",2019,1031,"POINT (-72.1965105 42.32489132)",1308,31.4,22.4,7.7,89.9,6.3
"357",2019,1008,"POINT (-72.95202996 42.18429555)",1263,27,23.1,7.9,91.9,6.1
"358",2019,2155,"POINT (-71.10934394 42.42370665)",57964,22.6,19.9,6.8,89.9,4.8
"359",2019,2339,"POINT (-70.85649859 42.12237122)",13879,25.6,19.2,7.9,92.6,5.3
"360",2019,2466,"POINT (-71.24804731 42.34406351)",8096,19.7,19,7.1,91,4.5
"361",2019,1104,"POINT (-72.568947 42.13548824)",22865,33.3,22.2,6.5,87.3,7.7
"362",2019,1040,"POINT (-72.64107239 42.21256708)",39880,32,22.6,6.9,87.1,7.5
"363",2019,2568,"POINT (-70.638878 41.4524563)",4000,27.8,21.5,8,91.1,6.3
"364",2019,1054,"POINT (-72.48745824 42.47357563)",1851,27.1,21.4,8.6,93.4,5.8
"365",2019,2777,"POINT (-71.21164339 41.7602721)",15840,30.2,22.7,8.5,91.4,6.2
"366",2019,2909,"POINT (-71.4492285 41.81608837)",43540,36,21.3,4.3,85.8,5.2
"367",2019,1264,"POINT (-73.19893369 42.23414365)",137,24.4,19,11.6,95.2,8.2
"368",2019,1096,"POINT (-72.76848283 42.40238193)",2217,24.9,22,8.1,92.7,5.6
"369",2019,2637,"POINT (-70.27248725 41.70549704)",253,22.2,17.7,11.6,95.9,7.7
"370",2019,2917,"POINT (-71.52472592 41.90646937)",13762,25.8,22.5,6.8,89.7,4.8
"371",2019,2763,"POINT (-71.30744686 41.9666873)",1973,29.3,22.1,6.7,91.5,4.3
"372",2019,1367,"POINT (-72.91180471 42.69584816)",522,29.3,22.2,9.9,92.8,8.3
"373",2019,2478,"POINT (-71.17952801 42.39600662)",24664,21.2,18.1,8.1,93.8,4.9
"374",2019,1128,"POINT (-72.48809417 42.09485134)",2631,28.3,22.3,7.6,91.3,6.2
"375",2019,1066,"POINT (-72.658812 42.40630138)",64,25.1,21.5,9,94.1,6.6
"376",2019,2050,"POINT (-70.71487995 42.113939)",25429,26.1,19.5,7.9,92.6,5.4
"377",2019,2169,"POINT (-71.00800782 42.24635431)",55055,22.3,18.7,6.8,89.5,5.4
"378",2019,1778,"POINT (-71.35919586 42.35830004)",13109,20.8,17.4,8.8,95.2,5.1
"379",2019,2116,"POINT (-71.07563718 42.35059553)",20628,17.7,18.6,5.2,88.1,3.7
"380",2019,1906,"POINT (-71.01547107 42.46879467)",26660,25.8,20.2,8.1,90.9,6.5
"381",2019,2633,"POINT (-69.97980215 41.68592923)",3884,23.1,17.8,12,95.5,8.3
"382",2019,1432,"POINT (-71.57137016 42.56466429)",7089,23.7,20.1,6.9,91.9,4.6
"383",2019,2346,"POINT (-70.8742414 41.88031792)",23106,27.3,20.4,7.7,90.7,5.9
"384",2019,2650,"POINT (-69.95565752 41.7016075)",848,20.7,16.4,14.2,96,9.3
"385",2019,1535,"POINT (-72.07794652 42.26950101)",4680,31.3,22.1,7.7,90.7,5.8
"386",2019,1608,"POINT (-71.80146101 42.26198023)",3888,38.8,20.8,3.9,83.4,5.3
"387",2019,1012,"POINT (-72.8463546 42.38702227)",661,25.4,22.5,8,91.9,6.1
"388",2019,2892,"POINT (-71.59688629 41.49593996)",4988,25.3,20.9,7.9,93,5.2
"389",2019,1370,"POINT (-72.72861817 42.59657989)",4084,28.2,22.6,8.7,92.2,6.4
"390",2019,1351,"POINT (-72.5141655 42.53319172)",2270,28.9,23.3,7.8,91.4,5.8
"391",2019,2170,"POINT (-71.01605797 42.26647907)",19505,20.2,17.8,6.2,89,5.1
"392",2019,1770,"POINT (-71.37533787 42.23416533)",4119,22,18.3,8.7,95.5,5
"393",2019,1581,"POINT (-71.61403759 42.26814582)",18272,26.2,17.6,7.3,92.6,4.6
"394",2019,1235,"POINT (-73.07241237 42.42976677)",2766,25.6,20.9,8.1,91.7,6.3
"395",2019,1515,"POINT (-72.04666904 42.20322168)",2183,30.8,21.5,7.7,91.3,5.6
"396",2019,1244,"POINT (-73.26273144 42.11608719)",151,24.9,21.1,7.3,91.9,5.3
"397",2019,1902,"POINT (-70.931941 42.47313537)",45139,30.1,19.6,5.7,86,6.4
"398",2019,2873,"POINT (-71.77554528 41.53096781)",235,27.6,22.6,7.1,91.8,5.2
"399",2019,2030,"POINT (-71.28415614 42.23663585)",5589,20.8,17.5,8.3,95.2,4.7
"400",2019,2767,"POINT (-71.0511044 41.93709305)",13566,29.2,21.7,7.8,91.7,5.3
"401",2019,2675,"POINT (-70.23107426 41.70498718)",6577,23.8,18.6,12.1,94.8,8.9
"402",2019,1562,"POINT (-71.99189358 42.2471616)",11688,32.5,22.7,7.7,89.9,6.3
"403",2019,1270,"POINT (-73.00647925 42.50810282)",778,26,20.5,8.3,93.3,6.3
"404",2019,1254,"POINT (-73.36549873 42.37978612)",972,24.8,19.2,10.1,94.6,7.3
"405",2019,2139,"POINT (-71.10304364 42.36253913)",36349,20.3,18.6,4,87.2,2.7
"406",2019,2703,"POINT (-71.29498123 41.93106718)",43593,30.5,22.2,7.2,90.1,5.5
"407",2019,1904,"POINT (-70.973523 42.49429333)",18203,26.8,20.1,7.3,90,6.1
"408",2019,1773,"POINT (-71.3103946 42.42522253)",5112,21.7,17.6,9.9,95.9,6
"409",2019,2802,"POINT (-71.45533763 41.95187207)",786,30.4,23.2,7.5,92.3,5.6
"410",2019,2898,"POINT (-71.67566997 41.51523718)",1696,26,21.7,6.9,91.8,4.6
"411",2019,2131,"POINT (-71.12659737 42.28470241)",29826,24.1,18.4,6.4,90.9,4.7
"412",2019,1566,"POINT (-72.08116097 42.10240063)",6294,30.4,20.7,8,92.3,5.6
"413",2019,2863,"POINT (-71.3934824 41.88991006)",19385,39.7,23,5,85.1,7.2
"414",2019,1080,"POINT (-72.3704955 42.181316)",2334,28.9,24.8,7.6,88.6,7
"415",2019,1901,"POINT (-70.9432265 42.46107738)",1689,33.5,20.1,9,88.3,12.1
"416",2019,2812,"POINT (-71.65442579 41.47765358)",1497,26.6,22,6.7,92.2,4.4
"417",2019,1748,"POINT (-71.53785026 42.22547628)",14925,22.6,19.4,7,94,4
"418",2019,1368,"POINT (-72.18600422 42.68079989)",1261,32.8,22.5,7.6,91,6.3
"419",2019,2702,"POINT (-71.06117129 41.78451579)",4125,30.4,22.9,7.5,91.5,5.3
"420",2019,2445,"POINT (-71.1335339 42.32597339)",20679,19.3,17.8,6.1,91.2,3.7
"421",2019,1810,"POINT (-71.16503382 42.64652307)",33201,21.6,17.1,7.5,93.4,4.7
"422",2019,1518,"POINT (-72.11857586 42.12348711)",2974,30.5,20.7,8.2,92.5,5.7
"423",2019,1229,"POINT (-73.3351095 42.27832341)",95,26.9,20.7,10.1,94.3,7.8
"424",2019,2894,"POINT (-71.70054652 41.44728294)",722,26.3,22.2,6.4,91.2,4.3
"425",2019,1801,"POINT (-71.15424484 42.48694483)",38903,23.3,19.8,7.6,91.4,5.3
"426",2019,1344,"POINT (-72.39764825 42.61634871)",1498,29.9,24,7.8,90.5,6.3
"427",2019,2322,"POINT (-71.04924571 42.12666226)",4356,25.5,20.2,8,91.2,6.4
"428",2019,1092,"POINT (-72.23727441 42.19975562)",1394,32.3,22.5,7.1,89.4,5.9
"429",2019,1029,"POINT (-73.04835624 42.19632873)",789,25.4,20.2,8.9,93.1,6.9
"430",2019,2886,"POINT (-71.4593041 41.70604491)",29269,29.2,23.1,8.5,91.8,6.7
"431",2019,2090,"POINT (-71.2250665 42.2252278)",14636,20.8,17.6,9.2,94.7,5.5
"432",2019,2745,"POINT (-70.94823124 41.69929544)",24576,32.5,24.1,8,88.5,7.1
"433",2019,1834,"POINT (-71.01486883 42.75198217)",6459,24.5,19.5,8.1,92.7,5.6
"434",2019,1056,"POINT (-72.45804532 42.19215486)",21103,26.8,22.9,7.9,89.9,6.3
"435",2019,2461,"POINT (-71.202225 42.31589109)",7059,20.3,17.3,7.7,94.2,4.5
"436",2019,2333,"POINT (-70.9423965 42.03515184)",13794,27.2,20.3,7.4,90.9,5.5
"437",2019,1938,"POINT (-70.84874638 42.68210222)",13175,24.6,18.9,8.8,93.4,6.2
"438",2019,1245,"POINT (-73.21883737 42.18821176)",985,24.4,19.6,9.5,93.4,6.9
"439",2019,1742,"POINT (-71.36423758 42.46225955)",17726,21.8,17.3,9.4,94.8,5.7
"440",2019,2779,"POINT (-71.06354 41.84123818)",6411,29.6,22.5,6.8,91.4,4.3
"441",2019,2864,"POINT (-71.41974974 41.97039352)",33396,28.8,21.9,8.1,92.9,5.9
"442",2019,2649,"POINT (-70.49085204 41.61938255)",14006,24.6,20,9.5,92.9,6.8
"443",2019,2809,"POINT (-71.26973716 41.68216016)",22938,26.1,22.9,7.6,89.4,5.8
"444",2019,1845,"POINT (-71.08655167 42.67135045)",28352,23,18.4,7.5,92.1,5
"445",2019,2769,"POINT (-71.24557898 41.84393971)",11608,28.8,21.6,7.8,92.6,4.9
"446",2019,1224,"POINT (-73.198136 42.50226516)",182,24.6,19.9,7.5,92,5.5
"447",2019,2889,"POINT (-71.39228305 41.70587291)",28217,30.1,24.3,7.3,91,5.7
"448",2019,2188,"POINT (-70.95748289 42.20750625)",14608,23.3,20,8,91.4,5.7
"449",2019,1534,"POINT (-71.643115 42.14732393)",5631,30.5,21.4,7.6,91.2,5.5
"450",2019,2462,"POINT (-71.2597315 42.33095267)",1554,20.4,16.9,10.3,94.8,6.3
"451",2019,1036,"POINT (-72.41568229 42.06379008)",5109,25.4,21.9,8.9,93,6.2
"452",2019,1746,"POINT (-71.44499679 42.19770506)",13547,22.5,19.4,7.9,94.1,4.7
"453",2019,1037,"POINT (-72.18881087 42.36759835)",838,31.4,22.7,7.1,89.4,6
"454",2019,1951,"POINT (-70.85073271 42.77818242)",3558,24.8,19.1,8.6,93.9,5.9
"455",2019,2818,"POINT (-71.49433779 41.64270446)",18082,27.7,21.6,8.7,94,5.9
"456",2019,2771,"POINT (-71.31741607 41.83781664)",13708,29.3,21.9,8.2,92.2,5.6
"457",2019,1088,"POINT (-72.6477645 42.39009163)",670,24.9,21.2,8.5,93.2,6.3
"458",2019,1079,"POINT (-72.33014167 42.19434527)",692,27.6,24.1,7.5,90,6
"459",2019,2639,"POINT (-70.13526705 41.66646127)",2875,26.2,20.9,9.2,91.7,7.5
"460",2019,1570,"POINT (-71.84855803 42.05205677)",16767,32.2,22.1,7.9,89.8,6.6
"461",2019,2126,"POINT (-71.0938325 42.27426963)",25562,32.9,17.3,5.8,90.7,6.1
"462",2019,2215,"POINT (-71.1030423 42.34771039)",26125,15.5,22.6,1.9,76.7,1.7
"463",2019,2739,"POINT (-70.81725358 41.66941749)",6045,25,18.4,9.1,93.8,6
"464",2019,1475,"POINT (-72.04896479 42.66666535)",10270,32.1,22.5,7.1,89.5,5.7
"465",2019,2815,"POINT (-71.65832206 41.77305619)",278,29,21.7,7.5,93.7,5.1
"466",2019,2631,"POINT (-70.06946959 41.7468295)",9679,23,18.9,10.9,94.4,7.3
"467",2019,1776,"POINT (-71.42341086 42.38472779)",17659,21.8,18.2,8.1,95.1,4.6
"468",2019,1905,"POINT (-70.97589318 42.466819)",25251,28.3,19.1,5.5,86.4,5.6
"469",2019,1952,"POINT (-70.86295601 42.84210678)",8283,25.4,20.4,7.8,91.5,5.8
"470",2019,1864,"POINT (-71.08753287 42.58150308)",14892,23.5,20.3,7.7,92.9,4.9
"471",2019,1013,"POINT (-72.605886 42.14579571)",23188,29.8,24.4,7.1,87.6,6.9
"472",2019,2645,"POINT (-70.06169207 41.70400722)",9663,24.1,19.6,10.3,93.6,7.4
"473",2019,2382,"POINT (-70.93989528 42.08000061)",14489,27,20.8,6.8,89.8,5
"474",2019,2885,"POINT (-71.27483101 41.72252976)",10627,28.6,23,8.2,91.3,6.5
"475",2019,2817,"POINT (-71.66693564 41.62919228)",6135,28.4,23.2,6.7,92.4,4.4
"476",2019,1342,"POINT (-72.60590245 42.54451353)",1492,28,22.3,7.8,92.3,5.5
"477",2019,1030,"POINT (-72.67992882 42.06897579)",11669,25.6,22.5,7.7,91.8,5.3
"478",2019,1256,"POINT (-73.0195974 42.59627622)",692,28.2,22.1,8.1,91.5,7.3
"479",2019,2476,"POINT (-71.17516362 42.41622528)",16532,22,18.4,8.5,94.2,5.2
"480",2019,1453,"POINT (-71.76138603 42.51863701)",40883,32.8,21.4,7.5,90,6.3
"481",2019,1347,"POINT (-72.51690599 42.56142316)",166,28,22.9,7,89.8,5.2
"482",2019,1760,"POINT (-71.34981066 42.28435729)",32786,21.8,18.7,7.8,93.5,4.7
"483",2019,2302,"POINT (-70.99863109 42.08793724)",32741,30.8,19.7,6.5,89.2,5.8
"484",2019,1561,"POINT (-71.68728941 42.44542838)",330,27.8,21.6,3.7,86.7,2.5
"485",2019,3043,"POINT (-71.81352766 42.99395951)",1573,33.8,20.2,8.4,92.6,6.2
"486",2019,2879,"POINT (-71.53633724 41.42657994)",20371,25.2,20.7,8.7,93.1,6.1
"487",2019,1520,"POINT (-71.85279948 42.3353884)",13997,28.6,19.6,8.4,93.4,5.3
"488",2019,2072,"POINT (-71.10190445 42.11921508)",26999,24.4,19.8,7.8,91.6,5.8
"489",2019,2804,"POINT (-71.78526525 41.41917741)",2607,27.3,22.1,7.5,91.8,5.6
"490",2019,1521,"POINT (-72.165973 42.06017143)",2481,27.3,23.5,7.1,91.2,5.4
"491",2019,1540,"POINT (-71.85732115 42.11633618)",11291,32.1,22.4,7.3,90.7,5.6
"492",2019,1360,"POINT (-72.44596556 42.67576218)",3032,28,22.6,8.4,92.3,6
"493",2019,2558,"POINT (-70.659801 41.7445835)",2156,28.8,20.3,8.6,91.2,7.5
"494",2019,1222,"POINT (-73.30979475 42.05956912)",829,26.1,21.2,8.1,91.8,6.1
"495",2019,2459,"POINT (-71.1818775 42.30543704)",19095,19.7,17.7,7.8,93.3,4.7
"496",2019,2632,"POINT (-70.34741175 41.66073117)",10742,23.7,19.6,9.7,93.1,6.8
"497",2019,3031,"POINT (-71.60706232 42.87079424)",11247,31,18.7,7.8,93.9,4.6
"498",2019,1602,"POINT (-71.84942622 42.2722073)",22819,30.4,20.7,7.4,90,5.8
"499",2019,2720,"POINT (-71.11695599 41.73335833)",30287,32.8,24.3,7.9,88,7.3
"500",2019,2458,"POINT (-71.18752683 42.35283118)",12131,20.9,18.5,7.4,92.9,4.5
"501",2019,2860,"POINT (-71.40749725 41.86841212)",45199,34.7,22.9,6.2,89.3,6.5
"502",2019,1366,"POINT (-72.1877479 42.48055284)",1277,32.4,21.6,8.8,92.5,6.9
"503",2019,2338,"POINT (-70.86319125 41.99141166)",7518,26.7,20,7.7,91.5,5.5
"504",2019,1560,"POINT (-71.67762338 42.17498018)",4527,27.4,19.4,6.1,90.7,3.9
"505",2019,2839,"POINT (-71.64316708 41.94282531)",1902,30.4,23.8,7.2,92.3,5.5
"506",2019,1062,"POINT (-72.693628 42.31516735)",11150,25.2,21.6,7.8,92.5,5.8
"507",2019,1452,"POINT (-72.00511306 42.48377868)",4382,31.3,21.9,7.1,91.6,5
"508",2019,2324,"POINT (-70.97481861 41.9727924)",26563,26.3,20.5,6,87.6,4.7
"509",2019,1510,"POINT (-71.68884671 42.41189827)",13606,32.6,21.8,7.1,89.8,5.8
"510",2019,1077,"POINT (-72.77855028 42.05436315)",9502,26.3,22.7,8,91.8,5.8
"511",2019,1850,"POINT (-71.30285846 42.65566415)",15237,28.5,21.8,5.7,86.7,5.7
"512",2019,2199,"POINT (-71.08203923 42.34746334)",1146,18,18,7.1,90.5,4.5
"513",2019,2464,"POINT (-71.2220855 42.31224295)",2953,20.2,17.5,7.4,93.2,4.4
"514",2019,1050,"POINT (-72.86984915 42.2878633)",2530,26.8,23.6,7.2,90.6,5.9
"515",2019,1002,"POINT (-72.4509085 42.38758794)",29049,22.1,23.1,5,83.1,4.5
"516",2019,1119,"POINT (-72.51124915 42.12455216)",14152,29.3,22.6,6.2,86.7,6.1
"517",2019,1930,"POINT (-70.68994818 42.62516703)",28789,25.8,20.1,8.5,91.8,6.6
"518",2019,3032,"POINT (-71.3437796 42.99042628)",4953,28.3,19.5,6.9,92.6,4.4
"519",2019,2370,"POINT (-70.91095484 42.12988663)",17489,26.8,20.3,7.5,90.4,5.5
"520",2019,2895,"POINT (-71.49930583 42.00099712)",41186,33.4,24,7,89,7.3
"521",2019,2481,"POINT (-71.2733945 42.31355181)",16244,19.3,18.5,7,92.3,4.1
"522",2019,2180,"POINT (-71.09717368 42.47409312)",21437,23.1,19.8,8.7,92.9,5.7
"523",2019,2724,"POINT (-71.1769659 41.68354547)",16908,34.6,25.9,7.4,86,7.9
"524",2019,1003,"POINT (-72.52475918 42.39190728)",10372,20.6,29.6,0.7,65.2,1.2
"525",2019,2914,"POINT (-71.36422388 41.81377152)",21963,31.4,23.7,8.1,90.6,7.3
"526",2019,1262,"POINT (-73.327216 42.26460372)",1238,26,20,9.8,93,8.2
"527",2019,1929,"POINT (-70.78032648 42.63060896)",3504,24.2,18.8,8,93.3,5.6
"528",2019,2719,"POINT (-70.87995001 41.65123492)",15873,30.6,22.5,9,91.3,7
"529",2019,3036,"POINT (-71.25067158 42.96730093)",4782,28.2,20,6.3,91.5,4.1
"530",2019,2659,"POINT (-70.02222269 41.68320959)",1108,23.3,18.6,10.9,94.3,7.7
"531",2019,1301,"POINT (-72.60390529 42.62413299)",17700,29.2,23.4,8.2,90.2,6.6
"532",2019,2746,"POINT (-70.93141305 41.66007042)",15342,36.5,25,6.1,83.5,7.1
"533",2019,2808,"POINT (-71.74864383 41.40858072)",2401,26.8,22.4,7,91.2,5.1
"534",2019,1005,"POINT (-72.10611705 42.42009493)",5079,31.1,21.6,7.7,91.2,5.7
"535",2019,1772,"POINT (-71.53047929 42.30143043)",9370,28.2,18.9,7.6,93.9,4.6
"536",2019,1564,"POINT (-71.77300236 42.44124943)",7808,29.3,20.1,8.1,93.4,5.1
"537",2019,2721,"POINT (-71.14679089 41.67368325)",26290,34.1,25.4,7.4,86.1,7.8
"538",2019,2052,"POINT (-71.30496222 42.1848253)",12024,22.1,18.8,7.8,94.2,4.7
"539",2019,2421,"POINT (-71.23999196 42.43853893)",17342,19.4,15.8,8.9,95.5,5.2
"540",2019,1969,"POINT (-70.89800572 42.72025944)",5856,24.8,19.7,7.4,92.5,5.1
"541",2019,1830,"POINT (-71.05303589 42.79594931)",25137,27.2,20.5,7.3,89.4,6.2
"542",2019,2562,"POINT (-70.52740988 41.78784479)",2977,24.5,20.6,8.6,92.9,5.9
"543",2019,1501,"POINT (-71.84534813 42.19721697)",16075,29.7,20.5,8.7,92.2,6.1
"544",2019,2647,"POINT (-70.30830164 41.63175338)",129,26.5,21,11.1,93.5,9.8
"545",2019,2576,"POINT (-70.76397619 41.77843606)",3754,28.5,20.4,8.7,91.4,7.4
"546",2019,1035,"POINT (-72.56921312 42.35560086)",5250,23.2,20.5,8.6,92,6.3
"547",2019,2838,"POINT (-71.47614788 41.96513998)",3400,28.8,22.4,8.1,91.6,6.1
"548",2019,2114,"POINT (-71.06730799 42.3631516)",11999,17.3,18.5,4.6,88.6,2.9
"549",2019,2764,"POINT (-71.1572745 41.85977566)",3988,29.7,22.1,7.9,91.6,5.4
"550",2019,2657,"POINT (-70.19758636 42.06096503)",2942,25.7,18.9,9,94.3,6.7
"551",2019,1038,"POINT (-72.60694878 42.38551575)",2545,24.7,21.5,8.7,93.1,6.1
"552",2019,2535,"POINT (-70.743797 41.35257981)",1177,26,19.6,9.2,94.2,6.4
"553",2019,2148,"POINT (-71.05759279 42.43050463)",59503,24.9,19.1,6,89,5.3
