"zcta","year","population","aland10","count_sales_445110","popden_sales_445110","aden_sales_445110"
2806,2017,16218,8.214235,4,0.2466395,0.4869595
2807,2017,830,9.081647,2,2.409639,0.2202244
2808,2017,2540,7.963923,1,0.3937008,0.1255663
2809,2017,22318,9.814884,4,0.1792275,0.4075443
2812,2017,1348,6.640275,0,0,0
2813,2017,7762,36.46976,3,0.3864983,0.0822599
2814,2017,7616,44.79302,3,0.3939076,0.0669747
2815,2017,195,4.171944,0,0,0
2816,2017,32664,37.89666,7,0.2143032,0.1847129
2817,2017,6084,50.19709,2,0.3287311,0.0398429
2818,2017,18348,21.84472,10,0.5450186,0.4577766
2822,2017,6424,55.85501,0,0,0
2825,2017,5391,54.00552,0,0,0
2826,2017,773,2.498149,0,0,0
2827,2017,2047,21.12274,1,0.4885198,0.0473423
2828,2017,7683,4.771583,4,0.52063,0.8382963
2830,2017,5649,19.30195,0,0,0
2831,2017,3260,9.631072,2,0.613497,0.2076612
2832,2017,4708,22.34171,1,0.2124044,0.0447593
2833,2017,900,7.064847,0,0,0
2835,2017,5505,9.447686,1,0.181653,0.105846
2836,2017,135,0.3074161,0,0,0
2837,2017,3521,20.53123,1,0.2840102,0.0487063
2838,2017,3904,1.429825,3,0.7684426,2.098159
2839,2017,1782,4.294369,1,0.5611672,0.2328631
2840,2017,23267,7.221241,13,0.5587313,1.800244
2841,2017,1499,0.4665284,0,0,0
2842,2017,16079,12.70286,7,0.4353505,0.5510568
2852,2017,22129,30.88135,6,0.2711374,0.194292
2857,2017,9044,41.73675,3,0.3317116,0.0718791
2858,2017,733,0.5780196,0,0,0
2859,2017,7426,28.37657,3,0.403986,0.105721
2860,2017,46958,5.404089,20,0.4259125,3.700901
2861,2017,25163,3.564436,11,0.4371498,3.086042
2863,2017,19395,1.200251,13,0.6702758,10.83106
2864,2017,34452,26.41915,8,0.2322071,0.3028107
2865,2017,16784,16.65053,6,0.3574833,0.3603489
2871,2017,17165,17.04012,3,0.1747742,0.1760551
2872,2017,298,5.948061,0,0,0
2873,2017,215,2.818873,0,0,0
2874,2017,6245,15.1662,0,0,0
2875,2017,611,1.154159,0,0,0
2876,2017,180,0.126682,0,0,0
2878,2017,15870,29.07975,5,0.3150598,0.1719409
2879,2017,20736,37.3732,6,0.2893519,0.1605428
2881,2017,7842,3.614074,3,0.3825555,0.8300882
2882,2017,13654,12.79516,4,0.2929544,0.3126181
2885,2017,10492,6.132077,3,0.2859321,0.4892307
2886,2017,28695,14.91494,11,0.383342,0.7375153
2888,2017,19328,5.930348,7,0.3621689,1.180369
2889,2017,27461,8.697296,6,0.2184917,0.6898696
2891,2017,21031,26.35428,13,0.6181352,0.4932785
2892,2017,4977,27.41311,2,0.4018485,0.0729578
2893,2017,29260,7.836591,9,0.3075871,1.148459
2894,2017,586,4.334729,0,0,0
2895,2017,41508,7.751177,17,0.4095596,2.193215
2896,2017,12121,23.76153,4,0.3300058,0.1683393
2898,2017,1441,11.5505,2,1.387925,0.1731527
2903,2017,10890,1.751568,13,1.193756,7.421922
2904,2017,30702,5.220181,16,0.5211387,3.065028
2905,2017,25497,3.678705,11,0.4314233,2.990182
2906,2017,28745,3.240202,8,0.2783093,2.468982
2907,2017,29006,2.200853,33,1.137696,14.99418
2908,2017,37309,3.160255,27,0.723686,8.543615
2909,2017,41524,3.463833,37,0.8910509,10.68181
2910,2017,21607,3.447979,8,0.3702504,2.320199
2911,2017,15812,2.491168,2,0.1264862,0.8028361
2912,2017,1362,0.0434156,0,0,0
2914,2017,21533,4.886944,11,0.5108438,2.250896
2915,2017,16778,5.541127,6,0.3576111,1.082812
2916,2017,8991,2.562498,2,0.2224447,0.7804884
2917,2017,13956,21.34101,3,0.2149613,0.1405744
2919,2017,29159,23.54138,4,0.1371789,0.1699135
2920,2017,37153,9.196043,15,0.4037359,1.631136
2921,2017,12885,13.15762,4,0.3104385,0.3040063
3031,2017,11412,34.43562,4,0.3505082,0.1161588
3032,2017,5293,25.31812,3,0.5667863,0.1184922
3033,2017,5190,19.82233,1,0.1926782,0.0504481
3034,2017,3974,32.98328,1,0.2516356,0.0303184
3036,2017,4935,26.0383,0,0,0
3037,2017,4380,48.11414,0,0,0
3038,2017,33617,35.83694,9,0.2677217,0.2511375
3042,2017,6835,25.96964,1,0.1463058,0.0385065
3043,2017,1593,31.11714,0,0,0
3044,2017,4498,16.96819,2,0.4446421,0.1178676
3045,2017,13955,35.79926,3,0.2149767,0.0838006
3046,2017,2788,30.86812,0,0,0
3047,2017,1748,26.41883,1,0.5720823,0.0378518
3048,2017,3357,29.54926,0,0,0
3049,2017,7779,31.7023,1,0.1285512,0.0315434
3051,2017,24856,28.29124,8,0.3218539,0.282773
3052,2017,8426,14.8971,3,0.3560408,0.2013814
3053,2017,24854,41.09441,6,0.2414098,0.1460053
3054,2017,25566,32.58613,3,0.1173434,0.0920637
3055,2017,15117,25.0146,6,0.3969042,0.2398599
3057,2017,2554,16.86504,0,0,0
3060,2017,29861,6.537249,20,0.6697699,3.059391
3062,2017,27343,12.06724,2,0.0731449,0.1657379
3063,2017,16326,8.110791,8,0.4900159,0.9863403
3064,2017,14112,4.134263,11,0.7794785,2.660692
3070,2017,5464,43.00417,0,0,0
3071,2017,5236,32.71629,2,0.381971,0.0611316
3076,2017,13323,26.3228,8,0.6004654,0.303919
3077,2017,10415,29.46356,1,0.0960154,0.0339402
3079,2017,29039,24.82537,13,0.4476738,0.523658
3082,2017,1734,28.57524,1,0.5767012,0.0349953
3084,2017,1408,22.12081,1,0.7102273,0.0452063
3086,2017,3760,26.9647,1,0.2659574,0.0370855
3087,2017,14344,26.74375,2,0.1394311,0.0747838
3101,2017,2542,0.7738947,5,1.966955,6.460827
3102,2017,31841,9.044628,11,0.3454666,1.216192
3103,2017,37087,9.749627,26,0.7010543,2.666769
3104,2017,32223,8.266937,15,0.465506,1.814457
3106,2017,13987,36.13965,6,0.4289698,0.1660226
3109,2017,10852,7.362808,6,0.5528935,0.8149065
3110,2017,22019,32.77717,9,0.4087379,0.2745814
3215,2017,191,48.00657,0,0,0
3216,2017,2517,38.1905,0,0,0
3217,2017,2242,10.95698,2,0.8920606,0.182532
3218,2017,821,14.31491,0,0,0
3220,2017,7354,30.6129,3,0.4079413,0.0979979
3221,2017,2284,46.10768,0,0,0
3222,2017,5822,72.79963,7,1.202336,0.0961543
3223,2017,3365,73.27559,1,0.2971768,0.0136471
3224,2017,2248,40.36063,2,0.8896797,0.0495532
3225,2017,3709,29.19276,0,0,0
3226,2017,1000,13.44577,0,0,0
3227,2017,1025,64.86338,0,0,0
3229,2017,5614,43.33391,2,0.3562522,0.0461532
3230,2017,1369,40.98114,0,0,0
3231,2017,266,2.195635,0,0,0
3233,2017,93,0.5626057,0,0,0
3234,2017,4652,34.38647,0,0,0
3235,2017,8607,29.73849,5,0.5809225,0.1681323
3237,2017,2082,37.02473,1,0.4803074,0.027009
3238,2017,127,2.756347,0,0,0
3240,2017,1177,41.47548,0,0,0
3241,2017,804,41.53026,0,0,0
3242,2017,4893,44.022,2,0.4087472,0.0454318
3243,2017,946,26.35984,0,0,0
3244,2017,8039,82.04639,3,0.3731807,0.0365647
3245,2017,2147,30.40494,2,0.9315324,0.0657788
3246,2017,16237,19.98477,7,0.4311141,0.3502667
3249,2017,7111,38.83781,10,1.406272,0.257481
3251,2017,1283,150.6069,1,0.7794232,0.0066398
3253,2017,6273,38.91358,1,0.1594134,0.025698
3254,2017,4101,59.51549,4,0.9753718,0.0672094
3255,2017,1899,36.66277,0,0,0
3256,2017,2303,37.70816,0,0,0
3257,2017,4711,22.89616,3,0.6368074,0.1310263
3258,2017,2623,21.1449,1,0.3812429,0.0472927
3259,2017,298,23.65442,0,0,0
3260,2017,714,24.48816,1,1.40056,0.0408361
3261,2017,4312,28.11083,2,0.4638219,0.071147
3262,2017,926,57.00994,1,1.079914,0.0175408
3263,2017,4058,24.20122,1,0.2464268,0.0413202
3264,2017,7152,36.77152,5,0.6991051,0.1359748
3266,2017,2319,102.5701,1,0.4312204,0.0097494
3268,2017,1130,30.22219,1,0.8849558,0.0330883
3269,2017,2973,47.43336,1,0.3363606,0.0210822
3273,2017,354,5.901262,0,0,0
3275,2017,11452,43.01946,4,0.349284,0.0929812
3276,2017,8291,39.41233,3,0.3618381,0.0761183
3278,2017,2882,62.08336,1,0.3469813,0.0161074
3279,2017,704,45.77083,1,1.420455,0.021848
3280,2017,1265,45.53638,0,0,0
3281,2017,8921,59.06665,3,0.3362851,0.0507901
3282,2017,822,41.45257,1,1.216545,0.024124
3284,2017,767,38.83937,0,0,0
3285,2017,2024,50.08501,0,0,0
3287,2017,1389,26.19419,0,0,0
3290,2017,4911,45.78187,1,0.2036245,0.0218427
3291,2017,21,0.1821808,0,0,0
3293,2017,290,1.621566,0,0,0
3301,2017,32402,49.39303,21,0.6481081,0.4251612
3303,2017,16144,67.53211,2,0.123885,0.0296155
3304,2017,7718,28.16171,2,0.2591345,0.0710184
3307,2017,5403,49.3706,1,0.1850824,0.020255
3431,2017,25537,59.37141,11,0.4307475,0.1852744
3440,2017,2673,36.1944,1,0.3741115,0.0276286
3441,2017,195,3.92346,0,0,0
3442,2017,1411,11.36382,0,0,0
3443,2017,730,11.11081,0,0,0
3444,2017,1479,27.88997,0,0,0
3445,2017,733,20.00892,0,0,0
3446,2017,5892,42.72521,1,0.1697216,0.0234054
3447,2017,2307,34.99986,3,1.30039,0.0857146
3448,2017,714,19.47993,0,0,0
3449,2017,1861,29.97121,0,0,0
3450,2017,913,18.63485,0,0,0
3451,2017,3978,21.3813,2,0.5027652,0.0935397
3452,2017,5314,38.38135,1,0.1881822,0.0260543
3455,2017,2149,23.49703,0,0,0
3456,2017,708,25.96148,0,0,0
3457,2017,675,23.0263,0,0,0
3458,2017,6790,53.7404,3,0.4418262,0.0558239
3461,2017,6005,37.13493,2,0.3330558,0.0538576
3462,2017,1498,19.53749,0,0,0
3464,2017,1093,49.81895,1,0.9149131,0.0200727
3465,2017,2182,17.67493,0,0,0
3466,2017,1361,15.2946,2,1.469508,0.1307651
3467,2017,1779,35.42744,1,0.5621135,0.0282267
3470,2017,5203,87.36332,3,0.5765904,0.0343394
3561,2017,5916,50.82962,7,1.183232,0.137715
3570,2017,10273,105.3359,2,0.1946851,0.0189869
3574,2017,2545,90.58757,1,0.3929273,0.011039
3575,2017,90,27.80733,0,0,0
3576,2017,3003,142.4662,2,0.6660007,0.0140384
3579,2017,355,549.2929,0,0,0
3580,2017,1398,94.97353,0,0,0
3581,2017,3041,150.4151,2,0.6576784,0.0132965
3582,2017,2503,85.36742,2,0.7990412,0.0234281
3583,2017,1001,50.23054,0,0,0
3584,2017,3726,59.06093,4,1.073537,0.0677267
3585,2017,2683,80.81708,1,0.3727171,0.0123736
3586,2017,611,16.69233,0,0,0
3588,2017,1578,142.7264,1,0.6337135,0.0070064
3590,2017,870,105.2769,1,1.149425,0.0094988
3592,2017,1122,329.0484,2,1.782531,0.0060781
3593,2017,416,93.42118,0,0,0
3595,2017,656,36.79669,0,0,0
3597,2017,366,53.43758,1,2.73224,0.0187134
3598,2017,3195,61.79559,2,0.6259781,0.0323648
3601,2017,442,19.19567,0,0,0
3602,2017,2749,58.04611,0,0,0
3603,2017,5301,42.60891,2,0.3772873,0.0469385
3604,2017,388,0.4909166,0,0,0
3605,2017,864,32.3432,0,0,0
3607,2017,468,15.52144,0,0,0
3608,2017,2623,33.83808,2,0.7624857,0.059105
3609,2017,798,0.8923825,0,0,0
3740,2017,689,34.30021,0,0,0
3741,2017,3968,76.9325,1,0.2520161,0.0129984
3743,2017,13739,61.17586,4,0.291142,0.0653853
3745,2017,1496,34.89882,0,0,0
3746,2017,281,7.061916,0,0,0
3748,2017,4718,42.98899,1,0.2119542,0.0232618
3750,2017,770,12.53314,0,0,0
3751,2017,504,3.048436,0,0,0
3752,2017,732,22.43988,0,0,0
3753,2017,2952,27.12004,1,0.3387534,0.0368731
3754,2017,158,0.0383963,0,0,0
3755,2017,10891,36.0882,5,0.4590947,0.1385494
3765,2017,564,4.440753,0,0,0
3766,2017,9275,31.7547,8,0.8625337,0.2519312
3768,2017,1696,53.82005,0,0,0
3770,2017,500,4.94768,1,2,0.2021149
3771,2017,939,22.05526,0,0,0
3773,2017,7611,92.40343,3,0.3941663,0.0324663
3774,2017,2061,25.89207,1,0.4852014,0.0386219
3777,2017,1581,45.15829,0,0,0
3779,2017,866,39.78481,1,1.154734,0.0251352
3780,2017,603,16.27988,0,0,0
3781,2017,1939,47.26717,0,0,0
3782,2017,3038,21.06391,1,0.3291639,0.0474746
3784,2017,4100,8.383221,8,1.95122,0.9542872
3785,2017,2125,59.71542,1,0.4705882,0.0167461
3801,2017,22463,23.77144,19,0.8458354,0.7992784
3809,2017,3470,40.71062,2,0.5763689,0.0491272
3810,2017,1882,23.28112,1,0.5313496,0.0429533
3811,2017,6751,11.13111,1,0.1481262,0.0898383
3812,2017,553,60.49306,1,1.808318,0.0165308
3813,2017,2629,96.08742,1,0.3803728,0.0104072
3814,2017,2344,31.56837,1,0.4266211,0.0316773
3816,2017,1336,28.74472,0,0,0
3817,2017,703,9.758262,0,0,0
3818,2017,4046,85.42582,2,0.4943154,0.0234121
3819,2017,4479,11.64774,0,0,0
3820,2017,30938,27.74737,11,0.3555498,0.3964339
3823,2017,1869,10.59151,0,0,0
3824,2017,16148,22.41267,2,0.1238543,0.0892352
3825,2017,9006,46.16827,1,0.1110371,0.0216599
3826,2017,2283,2.772188,2,0.8760403,0.7214517
3827,2017,3227,17.84445,1,0.3098853,0.0560398
3830,2017,2205,12.88196,1,0.4535148,0.0776279
3832,2017,345,24.96349,0,0,0
3833,2017,21679,48.65467,7,0.3228931,0.1438711
3835,2017,6834,36.65025,3,0.4389816,0.0818548
3836,2017,1314,34.97372,0,0,0
3837,2017,1658,20.09912,1,0.6031363,0.0497534
3838,2017,1033,22.98721,3,2.904163,0.1305073
3839,2017,3863,8.379558,0,0,0
3840,2017,4011,10.49222,0,0,0
3841,2017,6373,10.96362,2,0.313824,0.1824215
3842,2017,15243,12.77146,5,0.3280194,0.391498
3844,2017,2332,12.31825,2,0.8576329,0.1623607
3845,2017,1226,13.29019,0,0,0
3846,2017,957,64.80403,0,0,0
3847,2017,357,0.8517336,0,0,0
3848,2017,6123,19.77959,2,0.3266373,0.1011143
3849,2017,1371,24.99085,1,0.7293946,0.0400146
3850,2017,335,3.019576,0,0,0
3851,2017,3942,26.4076,0,0,0
3852,2017,660,6.736269,0,0,0
3853,2017,514,7.922479,0,0,0
3854,2017,917,0.8085535,0,0,0
3855,2017,2663,41.37838,0,0,0
3856,2017,1559,7.09231,1,0.6414368,0.1409978
3857,2017,9003,12.64569,1,0.1110741,0.0790783
3858,2017,4824,9.82309,1,0.2072968,0.101801
3860,2017,4299,20.11013,6,1.395673,0.2983571
3861,2017,4375,19.99442,3,0.6857143,0.1500418
3862,2017,4428,13.86329,1,0.2258356,0.072133
3864,2017,1651,34.30511,3,1.81708,0.0874505
3865,2017,7642,10.59728,5,0.6542789,0.4718192
3867,2017,21214,29.58446,6,0.2828321,0.2028092
3868,2017,5135,7.550236,4,0.7789679,0.5297848
3869,2017,2471,7.091725,0,0,0
3870,2017,5340,12.21899,2,0.3745318,0.1636797
3871,2017,61,0.4177417,0,0,0
3872,2017,3391,47.43544,2,0.5897965,0.0421626
3873,2017,6179,13.31522,1,0.1618385,0.075102
3874,2017,8893,9.009826,8,0.8995839,0.8879195
3875,2017,1183,13.92241,0,0,0
3878,2017,11855,10.00715,5,0.421763,0.4996429
3882,2017,1435,38.64497,0,0,0
3883,2017,98,12.69452,0,0,0
3884,2017,3892,48.4251,1,0.2569373,0.0206504
3885,2017,7227,15.15289,2,0.27674,0.131988
3886,2017,2045,38.12926,1,0.4889975,0.0262266
3887,2017,1974,20.08906,0,0,0
3890,2017,274,4.566404,0,0,0
3894,2017,6203,49.03356,9,1.450911,0.1835478
3901,2017,7538,37.64872,0,0,0
3902,2017,2428,19.59225,1,0.4118616,0.0510406
3903,2017,6380,19.79326,1,0.1567398,0.0505222
3904,2017,7939,11.23596,3,0.3778813,0.2669998
3905,2017,1710,6.562496,0,0,0
3906,2017,4704,38.2502,1,0.212585,0.0261437
3907,2017,1217,4.093805,1,0.8216927,0.2442715
3908,2017,7363,32.16699,2,0.2716284,0.0621755
3909,2017,9838,34.40152,5,0.5082334,0.1453424
3910,2017,498,0.3461668,1,2.008032,2.88878
3911,2017,72,0.3478603,0,0,0
4001,2017,2550,36.00363,1,0.3921569,0.027775
4002,2017,7456,66.03316,1,0.1341202,0.0151439
4003,2017,359,1.040758,0,0,0
4005,2017,23211,47.91162,10,0.4308302,0.2087176
4006,2017,163,0.0751868,0,0,0
4008,2017,2862,35.74999,1,0.349406,0.027972
4009,2017,5282,56.7062,3,0.5679666,0.0529043
4010,2017,1428,44.46949,1,0.7002801,0.0224873
4011,2017,20523,46.77552,10,0.4872582,0.2137871
4015,2017,3767,31.77341,1,0.2654632,0.0314729
4017,2017,454,3.573923,1,2.202643,0.2798046
4019,2017,14,0.8307946,0,0,0
4020,2017,1289,22.17565,3,2.327386,0.1352835
4021,2017,6345,20.60681,2,0.3152088,0.0970553
4022,2017,1089,46.11603,1,0.9182736,0.0216844
4024,2017,624,15.8454,0,0,0
4027,2017,6168,55.00308,1,0.1621271,0.0181808
4029,2017,1552,32.87112,2,1.28866,0.0608437
4030,2017,2897,16.65308,2,0.6903694,0.1200979
4032,2017,8296,34.74185,4,0.4821601,0.1151349
4037,2017,3806,82.49802,4,1.050972,0.048486
4038,2017,17147,50.59612,5,0.2915962,0.0988218
4039,2017,7537,40.65998,3,0.3980364,0.0737826
4040,2017,3118,61.61387,2,0.6414368,0.0324602
4041,2017,1719,37.41645,0,0,0
4042,2017,4473,32.03961,1,0.2235636,0.0312114
4043,2017,11223,35.3353,8,0.7128219,0.2264025
4046,2017,7734,44.41758,1,0.1292992,0.0225136
4047,2017,1858,58.23958,0,0,0
4048,2017,2981,28.19412,2,0.6709158,0.0709368
4049,2017,3712,40.98903,1,0.2693965,0.0243968
4050,2017,257,1.435872,0,0,0
4051,2017,1069,43.65141,1,0.9354537,0.0229088
4055,2017,3943,31.11697,2,0.507228,0.0642736
4056,2017,342,5.643688,0,0,0
4057,2017,64,0.0551126,0,0,0
4061,2017,2952,19.63174,0,0,0
4062,2017,17976,46.99849,8,0.4450378,0.1702182
4063,2017,491,0.6702108,0,0,0
4064,2017,8254,6.764226,3,0.3634601,0.4435097
4066,2017,634,1.803542,0,0,0
4068,2017,1612,31.65213,1,0.6203474,0.0315935
4069,2017,1689,22.85439,0,0,0
4071,2017,5106,37.11007,0,0,0
4072,2017,19127,38.47626,4,0.2091285,0.1039602
4073,2017,16478,37.40054,7,0.4248088,0.1871631
4074,2017,19469,47.56808,11,0.5650008,0.2312475
4076,2017,2690,38.75199,2,0.7434945,0.0516103
4079,2017,3864,21.26018,1,0.2587992,0.0470363
4083,2017,4398,9.990549,1,0.2273761,0.1000946
4084,2017,7591,46.9336,3,0.3952048,0.0639201
4085,2017,2500,12.06084,0,0,0
4086,2017,8737,32.18137,6,0.6867346,0.1864433
4087,2017,1898,19.04559,1,0.5268704,0.0525056
4088,2017,1428,48.18076,1,0.7002801,0.0207552
4090,2017,10048,57.65437,3,0.2985669,0.0520342
4091,2017,834,19.36146,0,0,0
4092,2017,18156,17.19651,11,0.6058603,0.6396646
4093,2017,8158,40.52969,2,0.2451581,0.0493465
4095,2017,1216,29.00718,0,0,0
4096,2017,8494,13.4046,3,0.3531905,0.2238038
4097,2017,3735,21.22959,0,0,0
4101,2017,17156,2.004084,13,0.7577524,6.486753
4102,2017,17797,6.00229,10,0.5618924,1.666031
4103,2017,30807,10.2732,15,0.4869023,1.46011
4105,2017,11629,29.31661,3,0.2579757,0.1023311
4106,2017,25738,12.29517,14,0.5439428,1.138659
4107,2017,9079,14.49378,1,0.1101443,0.0689951
4108,2017,858,1.190758,0,0,0
4109,2017,83,1.266369,0,0,0
4110,2017,1350,2.249204,0,0,0
4210,2017,22941,59.28863,9,0.3923107,0.1517998
4216,2017,365,136.8596,0,0,0
4217,2017,2950,182.7788,6,2.033898,0.0328266
4219,2017,1625,61.37757,0,0,0
4220,2017,2998,78.40051,1,0.3335557,0.012755
4221,2017,916,32.08141,1,1.091703,0.0311707
4222,2017,3910,38.28008,1,0.2557545,0.0261232
4224,2017,2657,74.25126,2,0.7527286,0.0269356
4226,2017,191,10.78166,0,0,0
4227,2017,36,0.5734312,0,0,0
4228,2017,83,0.0684123,0,0,0
4231,2017,334,34.07674,0,0,0
4234,2017,60,0.3278899,0,0,0
4236,2017,4354,32.27622,2,0.4593477,0.0619651
4237,2017,179,7.037742,0,0,0
4238,2017,1852,22.39881,0,0,0
4239,2017,4684,48.38281,3,0.6404782,0.0620055
4240,2017,36211,34.14573,21,0.5799343,0.615011
4250,2017,4189,11.93632,0,0,0
4252,2017,4683,10.9016,1,0.2135383,0.0917296
4253,2017,2073,37.62012,0,0,0
4254,2017,3051,19.60993,1,0.3277614,0.0509946
4255,2017,681,37.83545,0,0,0
4256,2017,2954,11.25758,2,0.677048,0.177658
4257,2017,2620,23.34054,2,0.7633588,0.0856878
4258,2017,2589,29.62548,0,0,0
4259,2017,3080,29.36332,1,0.3246753,0.0340561
4260,2017,5679,47.12352,1,0.1760873,0.0212208
4261,2017,391,209.2343,0,0,0
4263,2017,2300,40.05344,0,0,0
4265,2017,1117,7.062946,0,0,0
4267,2017,29,2.083063,0,0,0
4268,2017,4968,45.63351,2,0.4025765,0.0438274
4270,2017,6677,78.64272,1,0.1497679,0.0127157
4271,2017,0,0.1805031,0,NA,0
4274,2017,5558,41.97021,3,0.5397625,0.0714793
4275,2017,341,94.72387,0,0,0
4276,2017,5730,68.55201,4,0.6980803,0.0583499
4280,2017,6674,41.65914,2,0.2996704,0.0480087
4281,2017,5148,40.59319,4,0.7770008,0.0985387
4282,2017,5747,59.25926,1,0.1740038,0.016875
4284,2017,1003,16.9144,0,0,0
4285,2017,398,64.62115,0,0,0
4286,2017,112,0.0560655,0,0,0
4287,2017,3173,44.43447,0,0,0
4289,2017,2116,24.26087,0,0,0
4290,2017,1360,46.67666,0,0,0
4292,2017,1069,44.30919,0,0,0
4294,2017,4043,57.64338,2,0.4946822,0.0346961
4330,2017,25626,117.1017,16,0.6243659,0.1366333
4342,2017,1788,30.4524,1,0.5592841,0.0328381
4343,2017,67,0.4836462,0,0,0
4344,2017,2828,11.22805,0,0,0
4345,2017,11341,72.09964,4,0.3527026,0.0554788
4346,2017,2011,2.135094,2,0.99453,0.9367269
4347,2017,2453,5.864837,1,0.4076641,0.1705077
4348,2017,2935,75.24427,0,0,0
4349,2017,1044,29.43678,0,0,0
4350,2017,3611,37.11572,2,0.5538632,0.0538855
4351,2017,2552,21.2554,1,0.3918495,0.0470469
4352,2017,1590,37.73415,1,0.6289308,0.0265012
4353,2017,2369,46.81577,1,0.4221191,0.0213603
4354,2017,1483,40.55923,0,0,0
4355,2017,2556,29.2637,1,0.3912363,0.034172
4357,2017,3358,30.41445,2,0.5955926,0.0657582
4358,2017,4185,49.78703,4,0.9557945,0.0803422
4359,2017,457,0.7210014,0,0,0
4360,2017,442,24.19511,0,0,0
4363,2017,2561,34.64596,0,0,0
4364,2017,5913,30.48911,2,0.3382378,0.0655972
4401,2017,44578,100.2151,15,0.3364888,0.1496781
4406,2017,650,90.18458,0,0,0
4408,2017,172,118.3863,0,0,0
4410,2017,1103,41.18403,0,0,0
4411,2017,1478,42.57091,0,0,0
4412,2017,9167,15.23826,8,0.8726955,0.5249944
4413,2017,226,51.37849,0,0,0
4414,2017,1209,246.0455,0,0,0
4415,2017,264,1.582701,0,0,0
4416,2017,5451,57.78598,1,0.1834526,0.0173052
4417,2017,233,62.44496,0,0,0
4418,2017,1544,147.3787,1,0.6476684,0.0067852
4419,2017,2792,36.5323,1,0.3581662,0.027373
4421,2017,1276,7.776102,1,0.783699,0.1285991
4422,2017,1471,40.55276,0,0,0
4424,2017,751,105.1774,1,1.331558,0.0095077
4426,2017,4574,154.47,4,0.8745081,0.025895
4427,2017,2833,40.19617,1,0.3529827,0.024878
4428,2017,2868,59.51883,1,0.348675,0.0168014
4429,2017,4611,70.54627,0,0,0
4430,2017,1804,9.025165,0,0,0
4431,2017,19,0.3125003,0,0,0
4434,2017,1142,24.80835,0,0,0
4435,2017,1061,38.56218,0,0,0
4438,2017,983,24.60918,1,1.017294,0.0406352
4441,2017,1901,581.4012,4,2.104156,0.0068799
4442,2017,11,75.00588,0,0,0
4443,2017,2347,137.3836,1,0.4260758,0.0072789
4444,2017,8890,69.04593,2,0.2249719,0.0289662
4448,2017,1454,110.431,1,0.6877579,0.0090554
4449,2017,1640,37.30392,0,0,0
4450,2017,1149,16.82763,0,0,0
4451,2017,195,74.92598,1,5.128205,0.0133465
4453,2017,699,67.62015,0,0,0
4454,2017,20,49.45022,0,0,0
4455,2017,946,84.16619,0,0,0
4456,2017,2941,30.0603,0,0,0
4457,2017,5845,164.8367,3,0.5132592,0.0181998
4459,2017,894,80.57125,0,0,0
4460,2017,1168,106.9537,1,0.8561644,0.0093498
4461,2017,3002,44.12201,1,0.3331113,0.0226644
4462,2017,4768,1170.64,4,0.8389262,0.0034169
4463,2017,3002,146.618,0,0,0
4464,2017,583,200.0491,0,0,0
4468,2017,9231,119.2671,3,0.3249919,0.0251536
4469,2017,2590,0.2409007,0,0,0
4471,2017,628,95.96001,1,1.592357,0.010421
4472,2017,2133,46.70164,3,1.40647,0.0642376
4473,2017,8324,17.93436,2,0.2402691,0.1115178
4474,2017,3676,24.99096,1,0.2720348,0.0400145
4475,2017,535,24.20983,0,0,0
4476,2017,1214,39.88032,0,0,0
4478,2017,298,396.6933,0,0,0
4479,2017,1345,38.44131,0,0,0
4481,2017,490,30.9719,0,0,0
4485,2017,202,44.56145,0,0,0
4487,2017,936,219.7996,0,0,0
4488,2017,1459,35.01205,1,0.685401,0.0285616
4489,2017,325,0.2021473,1,3.076923,4.946889
4490,2017,262,263.9926,0,0,0
4491,2017,141,12.94299,0,0,0
4492,2017,168,46.50191,0,0,0
4493,2017,1899,66.77882,0,0,0
4495,2017,561,43.69806,0,0,0
4496,2017,3871,35.53015,0,0,0
4497,2017,319,240.3173,0,0,0
4530,2017,10794,28.79088,5,0.4632203,0.1736661
4535,2017,776,20.90162,1,1.28866,0.0478432
4537,2017,1993,16.76133,0,0,0
4538,2017,1921,4.877142,4,2.082249,0.8201525
4539,2017,1104,16.33638,0,0,0
4541,2017,43,1.840807,0,0,0
4543,2017,2016,12.43423,3,1.488095,0.2412694
4544,2017,541,3.240345,0,0,0
4547,2017,1035,14.10375,0,0,0
4548,2017,922,18.58328,0,0,0
4551,2017,820,16.46614,0,0,0
4553,2017,1653,29.05232,2,1.209921,0.0688413
4554,2017,845,4.278567,1,1.183432,0.2337231
4555,2017,1714,18.9397,1,0.5834306,0.0527992
4556,2017,1082,18.07269,0,0,0
4558,2017,158,4.133162,0,0,0
4562,2017,2198,28.76183,0,0,0
4563,2017,1475,19.2347,1,0.6779661,0.0519894
4564,2017,582,8.67956,1,1.718213,0.1152132
4568,2017,439,4.963842,2,4.555809,0.4029137
4570,2017,0,0.2726175,0,NA,0
4571,2017,569,2.117393,1,1.757469,0.4722788
4572,2017,4996,71.49786,5,1.000801,0.0699322
4573,2017,561,8.142279,0,0,0
