zcta,mean_income
99825,133731
60439,133701
14051,133679
85048,133671
21865,133589
98821,133578
48085,133558
53593,133548
10930,133524
2831,133497
77018,133497
92880,133487
24226,133465
18901,133441
60021,133433
44276,133369
95651,133335
2026,133320
98105,133295
92508,133266
4096,133259
92592,133245
97210,133214
60607,133202
67206,133177
21128,133153
13415,133150
23233,133136
7004,133078
48331,133076
93460,133062
81240,133055
73013,133045
25241,133042
90401,133030
68142,132938
79518,132935
40023,132931
80206,132914
79366,132824
34275,132799
30269,132789
18074,132779
21773,132747
19006,132737
12833,132736
91913,132723
53072,132721
79922,132721
1503,132710
11755,132707
32766,132687
94970,132674
8886,132672
20772,132646
11959,132642
33458,132592
91962,132591
75071,132568
44202,132550
77584,132545
23221,132533
91902,132519
78597,132511
11941,132500
93103,132474
44011,132460
81621,132399
1035,132380
98056,132379
40014,132359
55920,132348
95121,132306
44116,132285
6488,132278
44141,132278
8019,132277
95674,132231
80122,132160
57258,132138
79251,132113
78231,132086
20862,132058
44251,132052
91214,132047
64064,132027
61725,132021
58009,132012
16066,132002
2906,131988
75002,131987
21403,131972
55120,131933
7066,131915
8542,131903
18069,131903
33143,131894
95006,131877
61875,131841
71407,131821
21212,131819
98102,131801
94609,131795
7755,131765
6420,131748
23091,131730
74103,131713
2035,131709
12574,131707
1054,131694
80026,131683
83616,131663
27613,131662
11730,131627
11971,131612
60526,131608
8022,131602
75087,131585
95765,131583
43542,131564
15222,131559
94924,131556
60013,131553
20676,131551
20135,131505
8876,131487
2769,131472
85298,131455
45066,131423
18078,131412
11934,131409
14472,131400
94952,131389
95018,131388
20646,131374
95689,131355
23838,131336
95050,131331
63040,131308
33154,131299
59338,131278
44145,131276
80503,131269
21076,131243
73034,131229
77406,131227
47226,131160
94103,131159
11967,131137
2641,131102
8648,131019
62236,130969
22060,130963
58018,130947
20144,130934
19709,130933
28449,130933
55955,130894
10509,130893
94501,130880
33412,130833
82620,130826
33946,130824
15636,130812
23146,130786
27502,130769
58833,130768
80433,130762
20036,130755
52756,130735
27523,130731
8048,130724
76623,130724
45370,130721
95747,130719
2130,130698
7628,130672
21050,130661
2892,130653
96707,130646
58317,130632
37067,130626
95304,130624
95690,130590
97239,130573
55305,130559
47119,130557
75070,130535
21777,130526
85750,130514
30621,130480
12054,130479
95002,130474
77041,130468
73557,130403
35226,130400
2738,130376
46845,130359
95073,130349
98007,130345
27540,130342
57233,130317
11742,130307
80927,130290
66083,130289
35763,130285
19009,130283
66223,130199
21810,130175
7070,130170
21028,130126
64431,130120
12529,130112
10954,130104
21617,130095
34119,130076
79124,130036
10523,130024
94503,129990
35243,129987
20606,129927
6419,129921
60554,129920
94547,129898
91384,129896
6851,129875
19017,129853
11580,129851
78163,129848
6791,129835
10588,129829
20774,129779
53033,129776
75048,129769
91350,129760
92029,129748
2451,129740
60448,129735
28202,129714
89141,129677
77025,129669
77379,129669
77429,129665
29455,129656
25446,129635
60143,129631
78750,129628
32250,129586
21046,129567
85254,129564
10916,129529
50007,129520
55304,129486
12570,129485
6085,129477
36064,129477
15215,129474
37377,129469
93065,129444
3043,129425
23456,129412
60451,129412
7438,129401
8077,129392
2045,129331
6798,129311
20758,129305
55438,129296
27513,129283
19525,129278
21132,129272
77354,129256
6475,129250
47437,129248
75218,129243
22556,129238
80422,129231
8742,129230
63011,129207
7848,129194
80220,129178
43066,129165
48360,129165
20002,129125
34110,129106
85248,129093
60061,129087
10973,129084
49129,129078
84103,129066
43617,129058
5486,129050
12775,129050
95683,129036
77586,129035
10990,129003
34229,128969
72368,128944
63304,128937
10603,128927
11703,128889
31808,128849
34996,128840
84095,128832
8054,128800
94513,128785
11547,128781
11516,128778
65321,128756
33042,128755
50325,128732
48309,128727
98391,128705
20866,128689
5677,128678
23322,128665
94553,128626
11211,128607
23696,128602
6037,128569
21144,128540
3037,128536
20166,128536
22192,128505
22206,128476
6043,128451
19147,128426
78717,128423
98154,128398.3429
98158,128398.3429
98174,128398.3429
98195,128398.3429
95492,128386
55315,128376
75248,128371
85310,128361
7747,128359
11754,128347
55416,128335
21204,128316
11558,128286
2375,128280
7731,128279
28209,128279
1929,128271
30017,128263
6473,128260
11010,128233
45249,128229
60563,128228
3833,128209
53562,128194
94510,128190
93110,128187
92646,128185
10918,128176
30062,128162
59242,128160
6355,128155
1543,128114
6461,128099
21053,128092
92614,128062
3293,128039
1341,128037
53066,128036
26036,128023
94133,127999
20732,127967
12429,127939
27516,127936
24104,127919
6478,127908
78665,127898
46617,127896
93626,127885
70503,127883
12309,127874
11751,127840
3053,127830
21638,127830
2672,127829
30809,127818
4074,127807
20744,127805
7821,127804
72858,127783
5482,127769
94930,127765
62684,127764
28774,127739
97753,127734
48322,127732
81632,127722
94063,127719
6282,127671
43560,127651
16123,127650
64152,127650
48095,127642
62280,127636
67952,127630
30215,127628
6456,127594
55077,127589
80207,127573
60004,127572
8826,127571
85086,127553
22305,127544
8858,127534.5849
8890,127534.5849
60109,127532
60491,127531
11741,127521
97140,127500
85286,127487
62711,127486
64139,127463
43064,127436
33487,127426
98651,127426
91789,127407
98042,127396
80401,127371
65809,127365
21075,127357
23438,127357
70734,127351
2472,127347
55026,127345
53597,127344
46373,127332
19095,127326
57015,127312
95694,127287
93244,127277
84037,127273
91367,127270
2557,127266
90232,127266
12196,127241
55609,127234
2143,127194
19971,127187
10606,127182
98034,127177
21071,127161
48114,127152
80107,127145
93510,127141
20164,127131
8080,127108
78954,127101
27982,127097
94703,127085
33572,127039
46259,127039
1434,127034
28037,127034
11946,127029
91330,126989.9444
91371,126989.9444
77450,126978
20735,126972
12743,126965
13477,126963
90025,126948
6785,126944
99577,126943
94516,126935
84310,126934
91737,126912
64112,126910
8831,126857
82053,126857
80513,126842
31820,126836
6441,126831
60102,126811
78681,126809
7728,126807
1430,126785
3858,126783
3229,126781
80615,126766
95757,126759
98026,126738
90815,126729
18914,126726
29464,126704
99036,126624
10910,126617.1321
10911,126617.1321
10915,126617.1321
10932,126617.1321
10953,126617.1321
10979,126617.1321
22193,126598
12027,126596
12970,126583
7764,126578
22551,126572
19454,126560
94595,126543
80540,126534
33408,126529
96140,126507
30677,126482
54169,126467
93531,126460
92883,126450
77573,126421
1834,126406
31522,126398
19083,126369
80112,126358
90036,126358
68028,126339
95233,126335
85028,126331
78641,126322
60561,126316
94558,126309
48375,126301
92120,126300
4683,126298
6035,126295
32804,126239
98685,126213
21663,126197
29036,126187
81631,126157
94401,126131
74114,126130
3052,126119
85264,126116
60631,126090
60202,126064
93440,126060
30152,126039
57261,126012
91344,126011
10309,126007
27539,126004
2184,125998
43061,125995
28203,125976
10601,125938
3076,125934
10996,125932
6759,125921
99567,125905
53146,125833
2155,125819
60510,125819
90240,125793
92630,125774
91935,125756
80453,125732
23192,125728
20876,125705
21161,125685
55401,125638
48895,125620
33431,125578
35173,125576
94521,125561
92128,125560
96795,125530
66216,125522
12443,125511
91709,125494
53076,125487
2050,125477
8230,125441
55960,125427
48176,125425
7720,125402
78256,125389
78613,125381
84003,125379
95835,125371
30339,125366
23693,125361
91602,125359
1270,125339
7662,125337
19435,125330.8889
19442,125330.8889
19472,125330.8889
19477,125330.8889
76680,125325
27587,125308
95005,125280
19734,125265
95476,125265
95127,125203
78628,125190
80310,125171.8
62535,125170
85212,125113
2071,125102
60140,125076
93010,125051
33328,125048
55125,125000
7607,124982
6423,124977
30290,124932
20733,124914
7506,124893
45069,124848
70808,124827
88263,124822
2812,124815
7832,124804
11720,124787
95688,124779
55068,124774
8850,124763
11501,124711
45039,124703
95060,124654
57108,124647
7865,124641
11956,124640
93921,124628
8053,124618
65039,124615
63130,124603
12520,124594
23153,124586
90066,124575
96790,124574
6019,124536
30040,124531
29685,124523
90623,124517
97102,124499
96743,124497
83123,124477
80542,124462
1266,124451
92506,124445
91765,124435
85331,124428
1463,124418
98606,124404
98166,124377
5070,124352
11004,124334
49546,124331
85268,124322
31829,124265
16865,124230
28078,124226
85054,124222
51007,124221
98101,124205
12061,124178
45636,124131
92352,124121
99515,124110
17036,124105
2779,124084
98155,124083
76126,124043
10901,124034
7646,124029
22724,124010
57427,123983
80550,123974
72712,123968
73757,123956
61526,123949
10924,123936
18059,123902
68016,123887
2766,123875
62996,123874
11101,123847
6489,123823
16827,123803
12009,123802
60103,123797
60503,123734
7110,123732
92373,123730
21652,123726
73012,123717
94015,123675
63348,123672
78726,123671
17731,123652
55375,123649
21666,123645
3450,123641
70810,123640
2347,123622
95133,123618
22044,123562
7460,123559
7054,123532
7422,123511
12571,123500
68133,123500
27949,123492
1821,123465
2804,123417
60081,123398
10980,123387
22620,123383
91504,123326
44056,123308
80510,123270
60174,123222
14564,123218
11796,123216
79001,123193
88311,123173
77356,123165
84050,123165
48188,123153
96789,123148
2563,123143
22405,123135
81430,123129
12542,123122
94938,123114
8520,123113
60031,123107
66205,123091
18966,123059
66062,123055
98222,123053
97840,123050
2341,123049
7838,123049
2180,123046
7067,123027
60177,123019
40010,123018
40207,123009
61705,122979
94710,122967
46236,122942
97148,122938
3051,122926
50003,122915
90630,122875
97106,122873
20121,122865
54016,122848
2562,122846
21619,122839
93529,122831
50528,122804
10562,122801
46074,122801
30438,122780
12572,122776
33469,122776
3781,122748
30064,122742
33180,122742
11514,122735
12874,122729
19428,122717
17083,122700
78121,122699
53125,122684
13078,122656
93311,122635
2717,122616
68136,122598
29202,122597
61776,122578
6471,122575
1073,122549
58051,122545
45036,122543
55038,122513
11222,122507
76244,122502
33308,122494
85251,122491
66213,122479
35112,122438
79705,122399
60618,122386
94519,122386
11518,122378
41048,122339
3458,122325
82083,122298
44072,122292
84065,122292
46590,122282
30519,122277
28075,122268
60467,122268
78736,122263
58634,122249
63117,122230
90803,122208
70447,122180
83112,122170
7512,122166
92065,122155
94933,122142
1560,122130
6031,122126
60173,122070
3838,122037
44147,122037
61548,122027
22715,122018
91775,121997
83124,121981
3249,121972
40067,121966
22963,121964
45870,121963
8854,121948
94132,121943
10308,121935
45305,121934
1516,121923
2668,121870
11942,121867
76633,121854
33558,121853
7465,121845
20695,121844
92860,121832
93432,121825
21219,121823
60157,121817
12065,121797
69218,121782
4662,121768
85085,121758
93940,121753
21122,121742
6238,121741
78749,121722
3827,121714
80104,121702
90041,121689
8902,121684
23435,121682
75167,121682
19130,121662
27527,121657
32266,121650
33446,121649
11715,121629
48864,121615
33019,121607
50263,121593
75039,121558
8343,121555
90505,121535
60613,121532
6460,121519
92563,121519
7719,121490
53717,121480
59643,121476
98286,121474
93611,121441
23124,121439
5672,121435
52753,121435
10464,121430
77006,121421
12156,121400
56541,121390
48105,121381
90230,121365
21136,121351
7880,121338
60712,121328
94613,121320.2857
83126,121320
63368,121317
43016,121277
95494,121275
27617,121260
22958,121248
45241,121204
91311,121182
21915,121165
96712,121158
6902,121148
7860,121143
96761,121135
8226,121130
7856,121100
1863,121096
92865,121093
18040,121089
3910,121073
4660,121041
19465,121033
11776,121027
84075,121021
19330,121014
77377,120982
75056,120960
98011,120952
3604,120944
89441,120941
34217,120929
77380,120927
40022,120913
55441,120874
80015,120869
97053,120855
93711,120838
98290,120834
76182,120802
11003,120800
95212,120796
89425,120791
92132,120783.6061
92134,120783.6061
92135,120783.6061
92140,120783.6061
92147,120783.6061
92155,120783.6061
75454,120768
